"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000013394"," fbn2a","ENSCHAG00000013394",NA,"protein_coding","Atlantic herring",12,12.567185,"fibrillin 2a [Source:ZFIN;Acc:ZDB-GENE-090112-4]",44.87,7,93398,8314.5,8954,496,2475,65
"ENSCHAG00000014487"," slc12a2","ENSCHAG00000014487",105912550,"protein_coding","Atlantic herring",12,12.664528,"solute carrier family 12 member 2 [Source:NCBI gene;Acc:105912550]",44.56,9,54267,3312,6224,625,2297,27
"ENSCHAG00000022524"," C2orf42","ENSCHAG00000022524",NA,"protein_coding","Atlantic herring",12,13.092497,"chromosome 2 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:26056]",43.68,1,11856,1944,2682,316,103,8
"ENSCHAG00000022536"," fer","ENSCHAG00000022536",105890992,"protein_coding","Atlantic herring",12,13.11578,"FER tyrosine kinase [Source:NCBI gene;Acc:105890992]",43.76,7,29864,2406,2461.5,137,NA,18
"ENSCHAG00000022640"," pja2","ENSCHAG00000022640",105890654,"protein_coding","Atlantic herring",12,13.150347,"praja ring finger ubiquitin ligase 2 [Source:NCBI gene;Acc:105890654]",46.73,1,11436,2205,2579,186,NA,9
"ENSCHAG00000022675"," man2a1","ENSCHAG00000022675",105891042,"protein_coding","Atlantic herring",12,13.164199,"mannosidase alpha class 2A member 1 [Source:NCBI gene;Acc:105891042]",45.31,10,46398,3414,3444,NA,748,22.5
"ENSCHAG00000023400"," tmem232","ENSCHAG00000023400",NA,"protein_coding","Atlantic herring",12,13.21319,"transmembrane protein 232 [Source:ZFIN;Acc:ZDB-GENE-070705-434]",42.59,1,13950,1920,3584,156,1506,13
"ENSCHAG00000023414"," slc25a46","ENSCHAG00000023414",NA,"protein_coding","Atlantic herring",12,13.227161,"solute carrier family 25 member 46 [Source:NCBI gene;Acc:436831]",40.79,4,7971,1248,1905,420,656,8.5
"ENSCHAG00000023457"," wdr36","ENSCHAG00000023457",NA,"protein_coding","Atlantic herring",12,13.2413,"WD repeat domain 36 [Source:ZFIN;Acc:ZDB-GENE-030131-464]",42.48,6,20345,2622,3570,192,781,22
"ENSCHAG00000023645"," camk4","ENSCHAG00000023645",105890927,"protein_coding","Atlantic herring",12,13.263502,"calcium/calmodulin dependent protein kinase IV [Source:NCBI gene;Acc:105890927]",43.15,6,30285,1086,2958,203.5,1853,12
"ENSCHAG00000023931"," kcmf1","ENSCHAG00000023931",105889724,"protein_coding","Atlantic herring",12,13.294296,"potassium channel modulatory factor 1 [Source:NCBI gene;Acc:105889724]",45.99,2,14504,1176,1176,NA,NA,7.5
"ENSCHAG00000023947"," ntrk2b","ENSCHAG00000023947",NA,"protein_coding","Atlantic herring",12,13.316358,"neurotrophic tyrosine kinase, receptor, type 2b [Source:ZFIN;Acc:ZDB-GENE-010126-2]",42.19,1,16717,2379,3194,814,NA,17
"ENSCHAG00000023962"," hnrpkl","ENSCHAG00000023962",105890375,"protein_coding","Atlantic herring",12,13.336981,"heterogeneous nuclear ribonucleoprotein K-like [Source:NCBI gene;Acc:105890375]",43.67,6,13664,1227,1341,56,NA,14
"ENSCHAG00000024018"," gna14","ENSCHAG00000024018",105912811,"protein_coding","Atlantic herring",12,13.363693,"guanine nucleotide-binding protein subunit alpha-14-like [Source:NCBI gene;Acc:105912811]",41.65,1,9599,1071,2008,NA,936,7
"ENSCHAG00000024035"," prune2","ENSCHAG00000024035",NA,"protein_coding","Atlantic herring",12,13.376842,"prune homolog 2 with BCH domain [Source:ZFIN;Acc:ZDB-GENE-050309-222]",43.45,2,8625,954,2455,19,1480,9.5
"ENSCHAG00000024072"," pcsk5a","ENSCHAG00000024072",NA,"protein_coding","Atlantic herring",12,13.386278,"proprotein convertase subtilisin/kexin type 5a [Source:ZFIN;Acc:ZDB-GENE-060531-130]",44.63,9,24857,2616,2976,359,98.5,23
"ENSCHAG00000007003"," tbx5a","ENSCHAG00000007003",NA,"protein_coding","Atlantic herring",12,14.478336,"T-box transcription factor 5a [Source:NCBI gene;Acc:30071]",41.85,2,22348,1614,3906,292.5,1704,9.5
"ENSCHAG00000007106"," ddx54","ENSCHAG00000007106",105890186,"protein_coding","Atlantic herring",12,14.539003,"DEAD-box helicase 54 [Source:NCBI gene;Acc:105890186]",43.29,9,8787,2502,2511,NA,912,19
"ENSCHAG00000010000"," rab14l","ENSCHAG00000010000",105889591,"protein_coding","Atlantic herring",12,14.567263,"ras-related protein Rab-14 [Source:NCBI gene;Acc:105889591]",45.08,2,15329,637.5,1255.5,308,NA,7.5
"ENSCHAG00000010052"," abl1","ENSCHAG00000010052",105889585,"protein_coding","Atlantic herring",12,14.589238,"ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:NCBI gene;Acc:105889585]",44.98,4,36508,3243,3243,5,NA,11
"ENSCHAG00000010731"," exosc2","ENSCHAG00000010731",105913086,"protein_coding","Atlantic herring",12,14.627475,"exosome component 2 [Source:NCBI gene;Acc:105913086]",39.45,2,5603,849,2209,359,999,8.5
"ENSCHAG00000010803"," fubp3","ENSCHAG00000010803",NA,"protein_coding","Atlantic herring",12,14.645061,"far upstream element (FUSE) binding protein 3 [Source:NCBI gene;Acc:493616]",43.91,10,31187,1842,2798,920.5,357,18
"ENSCHAG00000011711"," ASS1","ENSCHAG00000011711",105890762,"protein_coding","Atlantic herring",12,14.685854,"argininosuccinate synthase 1 [Source:NCBI gene;Acc:105890762]",43.64,6,35067,1188,1645,108,325,14
"ENSCHAG00000012008"," si:ch211-165i18.2","ENSCHAG00000012008",105901129,"protein_coding","Atlantic herring",12,14.749208,"endonuclease domain-containing 1 protein-like [Source:NCBI gene;Acc:105901129]",40.64,1,2627,1689,1689,NA,NA,2
"ENSCHAG00000012029"," surf4","ENSCHAG00000012029",NA,"protein_coding","Atlantic herring",12,14.764444,"surfeit 4 [Source:NCBI gene;Acc:394102]",42.44,4,4375,856.5,856.5,NA,NA,6
"ENSCHAG00000012159"," surf2","ENSCHAG00000012159",NA,"protein_coding","Atlantic herring",12,14.77538,"surfeit 2 [Source:NCBI gene;Acc:445173]",40.74,1,3016,756,756,NA,NA,6
"ENSCHAG00000012204"," pcyox1","ENSCHAG00000012204",105888561,"protein_coding","Atlantic herring",12,14.778962,"prenylcysteine oxidase-like [Source:NCBI gene;Acc:105888561]",43.27,1,7291,1530,2461,241,222.5,8
"ENSCHAG00000001725"," trim8a","ENSCHAG00000001725",105911637,"protein_coding","Atlantic herring",13,12.821412,"probable E3 ubiquitin-protein ligase TRIM8 [Source:NCBI gene;Acc:105911637]",48.58,2,11799,1695,2039,NA,343,6.5
"ENSCHAG00000001799"," sufu","ENSCHAG00000001799",105911643,"protein_coding","Atlantic herring",13,12.837552,"SUFU negative regulator of hedgehog signaling [Source:NCBI gene;Acc:105911643]",46.38,5,14086,1404,2320,NA,915,12
"ENSCHAG00000002969"," sema4ga","ENSCHAG00000002969",NA,"protein_coding","Atlantic herring",13,12.885744,"semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]",47.23,3,34185,2655,3254,298.5,NA,15
"ENSCHAG00000003213"," znhit1","ENSCHAG00000003213",NA,"protein_coding","Atlantic herring",13,12.929554,"zinc finger, HIT-type containing 1 [Source:ZFIN;Acc:ZDB-GENE-050417-272]",45.35,1,1084,468,468,NA,NA,2
"ENSCHAG00000003234"," twnk","ENSCHAG00000003234",NA,"protein_coding","Atlantic herring",13,12.930701,"twinkle mtDNA helicase [Source:HGNC Symbol;Acc:HGNC:1160]",43.32,1,12177,2118,2538,18,199.5,6
"ENSCHAG00000003255"," lzts2a","ENSCHAG00000003255",NA,"protein_coding","Atlantic herring",13,12.966141,"leucine zipper, putative tumor suppressor 2a [Source:ZFIN;Acc:ZDB-GENE-090313-276]",48.27,1,66153,2421,2862,117,NA,6
"ENSCHAG00000003277"," pdzd7a","ENSCHAG00000003277",NA,"protein_coding","Atlantic herring",13,13.037523,"PDZ domain containing 7a [Source:ZFIN;Acc:ZDB-GENE-090313-191]",46.55,1,26110,2886,3552,332,NA,16
"ENSCHAG00000003340"," sfxn3","ENSCHAG00000003340",105911632,"protein_coding","Atlantic herring",13,13.064121,"sideroflexin-1-like [Source:NCBI gene;Acc:105911632]",45.35,2,9173,960,1747,267,250,10.5
"ENSCHAG00000003586"," selenou1a","ENSCHAG00000003586",NA,"protein_coding","Atlantic herring",13,13.081733,"Danio rerio selenoprotein U 1a (selenou1a), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001354552]",40.54,2,2552,411,696,141.5,NA,5
"ENSCHAG00000003058"," chst3a","ENSCHAG00000003058",105909491,"protein_coding","Atlantic herring",13,15.545239,"carbohydrate sulfotransferase 3-like [Source:NCBI gene;Acc:105909491]",57.67,1,1322,1323,1323,NA,NA,1
"ENSCHAG00000003098"," cdhr1a","ENSCHAG00000003098",NA,"protein_coding","Atlantic herring",13,15.558657,"cadherin-related family member 1a [Source:NCBI gene;Acc:449008]",41.54,6,11752,2628,2878.5,90,248,16.5
"ENSCHAG00000003872"," lrit2","ENSCHAG00000003872",NA,"protein_coding","Atlantic herring",13,15.573717,"leucine-rich repeat, immunoglobulin-like and transmembrane domains 2 [Source:NCBI gene;Acc:553557]",41.45,1,3345,1668,2621,NA,952,3
"ENSCHAG00000003880"," lrit1a","ENSCHAG00000003880",NA,"protein_coding","Atlantic herring",13,15.578319,"leucine-rich repeat, immunoglobulin-like and transmembrane domains 1a [Source:ZFIN;Acc:ZDB-GENE-040924-5]",46.55,2,3075,1966.5,2478.5,511,NA,4.5
"ENSCHAG00000003901"," rgra","ENSCHAG00000003901",105909826,"protein_coding","Atlantic herring",13,15.586993,"RPE-retinal G protein-coupled receptor-like [Source:NCBI gene;Acc:105909826]",40.99,1,5012,888,1668,361,417,7
"ENSCHAG00000003945"," slc18a3a","ENSCHAG00000003945",105909815,"protein_coding","Atlantic herring",13,15.611295,"solute carrier family 18 member A3 [Source:NCBI gene;Acc:105909815]",46.06,1,1547,1548,1548,NA,NA,1
"ENSCHAG00000003968"," chata","ENSCHAG00000003968",NA,"protein_coding","Atlantic herring",13,15.614105,"choline O-acetyltransferase a [Source:NCBI gene;Acc:100170938]",41.71,4,8242,1821,2142,115,NA,14
"ENSCHAG00000004292"," C10orf53","ENSCHAG00000004292",105909452,"protein_coding","Atlantic herring",13,15.625662,"chromosome unknown open reading frame, human C10orf53 [Source:NCBI gene;Acc:105909452]",39.25,1,1459,279,1216,NA,936,3
"ENSCHAG00000004412"," ogdhl","ENSCHAG00000004412",105909734,"protein_coding","Atlantic herring",13,15.627142,"oxoglutarate dehydrogenase like [Source:NCBI gene;Acc:105909734]",43.05,9,15220,2985,3563,17,NA,23
"ENSCHAG00000007559"," parga","ENSCHAG00000007559",NA,"protein_coding","Atlantic herring",13,15.643462,"poly (ADP-ribose) glycohydrolase a [Source:ZFIN;Acc:ZDB-GENE-070117-757]",41.75,5,36010,2301,3554,148,1252,15
"ENSCHAG00000011188"," lgi1a","ENSCHAG00000011188",NA,"protein_coding","Atlantic herring",13,15.714029,"leucine-rich, glioma inactivated 1a [Source:ZFIN;Acc:ZDB-GENE-030131-1731]",40.43,2,10358,1623,2260,636,NA,8.5
"ENSCHAG00000011306"," MARK1","ENSCHAG00000011306",105909685,"protein_coding","Atlantic herring",13,15.728238,"serine/threonine-protein kinase MARK1-like [Source:NCBI gene;Acc:105909685]",42.23,9,45971,2226,2226,390,NA,16
"ENSCHAG00000013447"," EFEMP1","ENSCHAG00000013447",105910169,"protein_coding","Atlantic herring",13,15.79454,"EGF containing fibulin extracellular matrix protein 1 [Source:NCBI gene;Acc:105910169]",42.08,3,31253,1353,2585,153,483.5,12
"ENSCHAG00000018762"," six3a","ENSCHAG00000018762",105912454,"protein_coding","Atlantic herring",13,17.224127,"SIX homeobox 3 [Source:NCBI gene;Acc:105912454]",44.12,1,3621,885,1942,927,128,2
"ENSCHAG00000018791"," prepl","ENSCHAG00000018791",NA,"protein_coding","Atlantic herring",13,17.433795,"prolyl endopeptidase like [Source:ZFIN;Acc:ZDB-GENE-090313-224]",44.98,2,11218,2112,3086,799,173,13
"ENSCHAG00000018877"," slc3a1","ENSCHAG00000018877",NA,"protein_coding","Atlantic herring",13,17.443569,"solute carrier family 3 member 1 [Source:ZFIN;Acc:ZDB-GENE-090313-225]",45.56,4,12180,2050.5,3843.5,NA,1792,11
"ENSCHAG00000019051"," ppm1ba","ENSCHAG00000019051",NA,"protein_coding","Atlantic herring",13,17.461832,"protein phosphatase, Mg2+/Mn2+ dependent, 1Ba [Source:ZFIN;Acc:ZDB-GENE-991102-16]",51.04,1,4625,1113,1113,NA,NA,5
"ENSCHAG00000001621"," synpo2la","ENSCHAG00000001621",NA,"protein_coding","Atlantic herring",13,26.206619,"synaptopodin 2-like a [Source:ZFIN;Acc:ZDB-GENE-090828-4]",52.36,1,10201,3174,4556,381,999,4
"ENSCHAG00000001687"," camk2g2","ENSCHAG00000001687",NA,"protein_coding","Atlantic herring",13,26.219567,"calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma 2 [Source:ZFIN;Acc:ZDB-GENE-070323-2]",50.01,10,89018,1540.5,5178.5,360,1637.5,17
"ENSCHAG00000002649"," ndst2a","ENSCHAG00000002649",NA,"protein_coding","Atlantic herring",13,26.330608,"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2a [Source:ZFIN;Acc:ZDB-GENE-060810-182]",51.88,7,93828,2715,5836,133,2137,14
"ENSCHAG00000005956"," zswim8","ENSCHAG00000005956",NA,"protein_coding","Atlantic herring",13,26.463142,"zinc finger, SWIM-type containing 8 [Source:ZFIN;Acc:ZDB-GENE-050320-59]",50.31,8,41739,5430,7179,42,1748,29.5
"ENSCHAG00000013439"," gfra4a","ENSCHAG00000013439",NA,"protein_coding","Atlantic herring",14,13.044607,"GDNF family receptor alpha 4a [Source:ZFIN;Acc:ZDB-GENE-080402-10]",45.15,1,104285,1356,3339,NA,1982,8
"ENSCHAG00000013495"," atrn","ENSCHAG00000013495",NA,"protein_coding","Atlantic herring",14,13.158058,"attractin [Source:ZFIN;Acc:ZDB-GENE-090312-21]",45.81,8,73392,4017,5017,NA,999,30.5
"ENSCHAG00000015998"," atrn","ENSCHAG00000015998",NA,"protein_coding","Atlantic herring",14,13.238803,"attractin [Source:ZFIN;Acc:ZDB-GENE-090312-21]",43.92,4,50317,3726,3762,35,NA,24.5
"ENSCHAG00000016280"," eif2ak3","ENSCHAG00000016280",105909596,"protein_coding","Atlantic herring",14,13.292132,"eukaryotic translation initiation factor 2 alpha kinase 3 [Source:NCBI gene;Acc:105909596]",45.69,9,35326,3175.5,5674.5,544,2266,18
"ENSCHAG00000022452"," SGK1","ENSCHAG00000022452",105894676,"protein_coding","Atlantic herring",15,19.281739,"serum/glucocorticoid regulated kinase 1 [Source:NCBI gene;Acc:105894676]",44.95,4,44842,1296,3495,701,1369,10
"ENSCHAG00000022555"," slc2a12","ENSCHAG00000022555",NA,"protein_coding","Atlantic herring",15,19.336082,"solute carrier family 2 member 12 [Source:NCBI gene;Acc:393510]",45.19,1,8816,1791,2113,160,NA,7
"ENSCHAG00000022560"," tbpl1","ENSCHAG00000022560",105894673,"protein_coding","Atlantic herring",15,19.347318,"TATA-box binding protein like 1 [Source:NCBI gene;Acc:105894673]",41.83,2,11249,564,1321,233,NA,7.5
"ENSCHAG00000022568"," tcf21","ENSCHAG00000022568",NA,"protein_coding","Atlantic herring",15,19.386264,"transcription factor 21 [Source:NCBI gene;Acc:558148]",42.69,1,1353,543,978,NA,434,2
"ENSCHAG00000022588"," eya4","ENSCHAG00000022588",105894669,"protein_coding","Atlantic herring",15,19.431542,"EYA transcriptional coactivator and phosphatase 4 [Source:NCBI gene;Acc:105894669]",43.43,10,64523,1839,2287,78,NA,17.5
"ENSCHAG00000022894"," rps12","ENSCHAG00000022894",105894678,"protein_coding","Atlantic herring",15,19.498051,"ribosomal protein S12 [Source:NCBI gene;Acc:105894678]",43.9,2,3204,406.5,1042,634.5,NA,4.5
"ENSCHAG00000022916"," sh3bgrl2","ENSCHAG00000022916",NA,"protein_coding","Atlantic herring",15,19.523191,"SH3 domain binding glutamate-rich protein like 2 [Source:NCBI gene;Acc:431744]",42.5,2,10281,408,990,371,209,3.5
"ENSCHAG00000022924"," lca5","ENSCHAG00000022924",NA,"protein_coding","Atlantic herring",15,19.533692,"lebercilin LCA5 [Source:ZFIN;Acc:ZDB-GENE-090313-268]",43.85,5,33154,2634,5455,367,2452,11
"ENSCHAG00000023066"," phip","ENSCHAG00000023066",NA,"protein_coding","Atlantic herring",15,19.580951,"pleckstrin homology domain interacting protein [Source:ZFIN;Acc:ZDB-GENE-050208-261]",43.69,10,54010,4230,4230,NA,NA,31.5
"ENSCHAG00000006623"," entpd5b","ENSCHAG00000006623",NA,"protein_coding","Atlantic herring",15,26.692417,"ectonucleoside triphosphate diphosphohydrolase 5b [Source:ZFIN;Acc:ZDB-GENE-091118-88]",44.55,1,16984,1143,3410,NA,2266,11
"ENSCHAG00000006703"," ALDH6A1","ENSCHAG00000006703",NA,"protein_coding","Atlantic herring",15,26.717226,"aldehyde dehydrogenase 6 family, member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-9192]",48.07,6,116351,1374,1749,60.5,NA,11
"ENSCHAG00000007484"," YY1","ENSCHAG00000007484",NA,"protein_coding","Atlantic herring",15,26.778743,"YY1 transcription factor b [Source:ZFIN;Acc:ZDB-GENE-040426-2127]",48.14,3,101873,1005,2005,NA,999,4
"ENSCHAG00000013909"," celf2","ENSCHAG00000013909",NA,"protein_coding","Atlantic herring",16,5.701091,"cugbp, Elav-like family member 2 [Source:NCBI gene;Acc:373117]",45.82,5,128819,1482,1524,489,41,12
"ENSCHAG00000014525"," gata3","ENSCHAG00000014525",105898359,"protein_coding","Atlantic herring",16,6.445242,"GATA binding protein 3 [Source:NCBI gene;Acc:105898359]",45.02,1,19096,1320,3949,356,1914,6
"ENSCHAG00000025791"," ERC1","ENSCHAG00000025791",NA,"protein_coding","Atlantic herring",16,26.859661,"ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072]",47.72,10,195522,3255,4321,237,999,17
"ENSCHAG00000026056"," adipor2","ENSCHAG00000026056",NA,"protein_coding","Atlantic herring",16,27.013807,"adiponectin receptor 2 [Source:ZFIN;Acc:ZDB-GENE-041210-60]",46.38,1,10898,1074,3680,NA,2605,7
"ENSCHAG00000026296"," fgl2a","ENSCHAG00000026296",NA,"protein_coding","Atlantic herring",16,27.242391,"fibrinogen-like 2a [Source:ZFIN;Acc:ZDB-GENE-030131-9506]",52.12,1,8413,1878,3771,866,1025,2
"ENSCHAG00000026298"," lrrc17","ENSCHAG00000026298",NA,"protein_coding","Atlantic herring",16,27.295768,"leucine rich repeat containing 17 [Source:ZFIN;Acc:ZDB-GENE-030131-9774]",47.64,1,28789,1380,2178,112.5,570,4
"ENSCHAG00000026305"," ASCL4","ENSCHAG00000026305",105910457,"protein_coding","Atlantic herring",16,27.405141,"achaete-scute family bHLH transcription factor 4 [Source:NCBI gene;Acc:105910457]",62.26,1,476,477,477,NA,NA,1
"ENSCHAG00000000433"," prdm4","ENSCHAG00000000433",NA,"protein_coding","Atlantic herring",16,27.406087,"PR domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-131]",49.53,2,12660,2154,2533,60,NA,15
"ENSCHAG00000000879"," akr1b1.1","ENSCHAG00000000879",NA,"protein_coding","Atlantic herring",16,27.420857,"aldo-keto reductase family 1, member B1 (aldose reductase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041210-132]",46.58,6,11040,915,2702.5,NA,3583,9
"ENSCHAG00000003864"," myca","ENSCHAG00000003864",NA,"protein_coding","Atlantic herring",17,8.623055,"MYC proto-oncogene, bHLH transcription factor a [Source:NCBI gene;Acc:30686]",50.74,1,1834,1242,1242,NA,NA,2
"ENSCHAG00000003898"," B3GAT1","ENSCHAG00000003898",NA,"protein_coding","Atlantic herring",17,8.647064,"beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]",51.16,2,2120,924,924,NA,NA,4
"ENSCHAG00000004010"," ankha","ENSCHAG00000004010",105889305,"protein_coding","Atlantic herring",17,8.664964,"progressive ankylosis protein homolog [Source:NCBI gene;Acc:105889305]",41.72,2,14363,1386,3225,461,1376,11.5
"ENSCHAG00000004148"," otulina","ENSCHAG00000004148",105889313,"protein_coding","Atlantic herring",17,8.689955,"YAE1 maturation factor of ABCE1 [Source:NCBI gene;Acc:105889313]",43.85,1,1910,648,1291,186,455,3
"ENSCHAG00000004172"," pou6f2","ENSCHAG00000004172",NA,"protein_coding","Atlantic herring",17,8.705069,"POU class 6 homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-091118-71]",44.96,3,96637,2010,3063,525.5,NA,10
"ENSCHAG00000004342"," vps41","ENSCHAG00000004342",NA,"protein_coding","Atlantic herring",17,8.804552,"VPS41 subunit of HOPS complex [Source:ZFIN;Acc:ZDB-GENE-030131-6671]",43.07,7,22663,2391,2391,NA,NA,27
"ENSCHAG00000004983"," cdv3","ENSCHAG00000004983",105889351,"protein_coding","Atlantic herring",17,8.830683,"CDV3 homolog [Source:NCBI gene;Acc:105889351]",44.08,1,5632,702,1266,563,NA,5
"ENSCHAG00000004998"," tmem108","ENSCHAG00000004998",NA,"protein_coding","Atlantic herring",17,8.839121,"transmembrane protein 108 [Source:ZFIN;Acc:ZDB-GENE-091204-397]",49.77,1,4263,1833,2443,416,192,3
"ENSCHAG00000005054"," topbp1","ENSCHAG00000005054",105889378,"protein_coding","Atlantic herring",17,8.888672,"DNA topoisomerase II binding protein 1 [Source:NCBI gene;Acc:105889378]",43.63,7,20251,4434,4561,5,120,27
"ENSCHAG00000006975"," sorcs2","ENSCHAG00000006975",NA,"protein_coding","Atlantic herring",18,6.330725,"sortilin-related VPS10 domain containing receptor 2 [Source:ZFIN;Acc:ZDB-GENE-130530-825]",45.81,8,212243,3288,3507,437,NA,25
"ENSCHAG00000010233"," afap1","ENSCHAG00000010233",105893953,"protein_coding","Atlantic herring",18,6.549208,"actin filament associated protein 1 [Source:NCBI gene;Acc:105893953]",47.58,6,75387,2220,2399,424,NA,16
"ENSCHAG00000010663"," ablim2","ENSCHAG00000010663",NA,"protein_coding","Atlantic herring",18,6.629999,"actin binding LIM protein family, member 2 [Source:ZFIN;Acc:ZDB-GENE-100316-5]",45.74,3,49570,1644,1644,NA,NA,14
"ENSCHAG00000025192"," acer2","ENSCHAG00000025192",NA,"protein_coding","Atlantic herring",18,22.41729,"alkaline ceramidase 2 [Source:ZFIN;Acc:ZDB-GENE-121026-1]",47.16,1,14388,825,2018,579,612,6
"ENSCHAG00000025211"," dennd4c","ENSCHAG00000025211",NA,"protein_coding","Atlantic herring",18,22.435145,"DENN/MADD domain containing 4C [Source:ZFIN;Acc:ZDB-GENE-120727-13]",48.74,9,72924,4851,5895,148,2997,30
"ENSCHAG00000025388"," plin2","ENSCHAG00000025388",NA,"protein_coding","Atlantic herring",18,22.520927,"perilipin 2 [Source:ZFIN;Acc:ZDB-GENE-050913-12]",45.3,2,4134,1212,1947,393,340,6.5
"ENSCHAG00000025394"," larp7","ENSCHAG00000025394",NA,"protein_coding","Atlantic herring",18,22.531792,"La ribonucleoprotein 7, transcriptional regulator [Source:NCBI gene;Acc:334956]",43.46,1,30930,1623,1764,69.5,NA,12
"ENSCHAG00000025420"," ADAMTSL1","ENSCHAG00000025420",NA,"protein_coding","Atlantic herring",18,22.577013,"ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]",47.5,4,68926,4216.5,4216.5,NA,NA,23.5
"ENSCHAG00000000775"," rragcb","ENSCHAG00000000775",105890390,"protein_coding","Atlantic herring",19,2.797023,"ras-related GTP-binding protein C-like [Source:NCBI gene;Acc:105890390]",42.8,1,4843,1149,1481,331,NA,7
"ENSCHAG00000000790"," fhl3b","ENSCHAG00000000790",105890391,"protein_coding","Atlantic herring",19,2.815959,"four and a half LIM domains protein 3-like [Source:NCBI gene;Acc:105890391]",45.82,1,12477,837,1916,265,812,5
"ENSCHAG00000000917"," meaf6","ENSCHAG00000000917",105890396,"protein_coding","Atlantic herring",19,2.833905,"chromatin modification-related protein MEAF6 [Source:NCBI gene;Acc:105890396]",42.55,3,4528,591,1201,NA,621,7
"ENSCHAG00000001040"," stpg1","ENSCHAG00000001040",NA,"protein_coding","Atlantic herring",19,2.838371,"sperm-tail PG-rich repeat containing 1 [Source:NCBI gene;Acc:100002345]",40.59,2,2761,928.5,1374,139,123,8.5
"ENSCHAG00000001085"," map7d1b","ENSCHAG00000001085",NA,"protein_coding","Atlantic herring",19,2.847388,"MAP7 domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-080215-23]",46.77,1,54870,2052,2052,NA,NA,14
"ENSCHAG00000001178"," thrap3b","ENSCHAG00000001178",NA,"protein_coding","Atlantic herring",19,2.919116,"thyroid hormone receptor associated protein 3b [Source:ZFIN;Acc:ZDB-GENE-040516-9]",49.7,1,10635,2565,4075,NA,1509,11
"ENSCHAG00000001235"," eva1bb","ENSCHAG00000001235",NA,"protein_coding","Atlantic herring",19,2.928381,"eva-1 homolog Bb (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-080204-108]",45.02,2,9317,504,3308,73.5,2654,3
"ENSCHAG00000001270"," oscp1a","ENSCHAG00000001270",NA,"protein_coding","Atlantic herring",19,2.943056,"organic solute carrier partner 1a [Source:ZFIN;Acc:ZDB-GENE-080204-2]",46.76,1,1635,399,399,NA,NA,3
"ENSCHAG00000001289"," oscp1a","ENSCHAG00000001289",NA,"protein_coding","Atlantic herring",19,2.94602,"organic solute carrier partner 1a [Source:ZFIN;Acc:ZDB-GENE-080204-2]",40.19,1,7108,1104,1104,NA,NA,9
"ENSCHAG00000001366"," smim13","ENSCHAG00000001366",NA,"protein_coding","Atlantic herring",19,2.995549,"small integral membrane protein 13 [Source:NCBI gene;Acc:100190889]",46.41,1,2188,603,1436,121.5,587,4
"ENSCHAG00000001391"," nedd9","ENSCHAG00000001391",NA,"protein_coding","Atlantic herring",19,3.001827,"neural precursor cell expressed, developmentally down-regulated 9 [Source:ZFIN;Acc:ZDB-GENE-061013-318]",51.47,1,9673,2295,4112,816,999,5
"ENSCHAG00000001423"," tmem170b","ENSCHAG00000001423",NA,"protein_coding","Atlantic herring",19,3.058276,"transmembrane protein 170B [Source:ZFIN;Acc:ZDB-GENE-070705-331]",48.83,2,16152,498,1470,519,518.5,2.5
"ENSCHAG00000020733"," grb10b","ENSCHAG00000020733",105905327,"protein_coding","Atlantic herring",19,8.060551,"growth factor receptor-bound protein 10-like [Source:NCBI gene;Acc:105905327]",46.59,10,120500,1653,2233,102,NA,15.5
"ENSCHAG00000001615"," rfx5","ENSCHAG00000001615",NA,"protein_coding","Atlantic herring",19,8.243557,"regulatory factor X, 5 [Source:NCBI gene;Acc:101884332]",42.84,1,9253,2136,2136,NA,NA,10
"ENSCHAG00000001693"," psmb4","ENSCHAG00000001693",NA,"protein_coding","Atlantic herring",19,8.260737,"proteasome 20S subunit beta 4 [Source:ZFIN;Acc:ZDB-GENE-050417-333]",42.49,1,2642,798,857,58,NA,7
"ENSCHAG00000001705"," pogza","ENSCHAG00000001705",NA,"protein_coding","Atlantic herring",19,8.263827,"pogo transposable element derived with ZNF domain a [Source:ZFIN;Acc:ZDB-GENE-040914-76]",43.34,2,12665,4086,5188,69,1031,19
