"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000002347"," pomca","ENSCHAG00000002347",NA,"protein_coding","Atlantic herring",14,14.67946,"proopiomelanocortin a [Source:ZFIN;Acc:ZDB-GENE-030513-2]",44.02,1,2248,831,1189,11,345,3
"ENSCHAG00000002368"," pomca","ENSCHAG00000002368",NA,"protein_coding","Atlantic herring",14,14.687378,"proopiomelanocortin a [Source:ZFIN;Acc:ZDB-GENE-030513-2]",44.24,1,2560,828,1599,429,340,3
"ENSCHAG00000002516"," efr3ba","ENSCHAG00000002516",NA,"protein_coding","Atlantic herring",14,14.690222,"EFR3 homolog Ba (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030616-64]",44.42,10,27263,2250,2910,76,2050,22
"ENSCHAG00000027748"," pacrg","ENSCHAG00000027748",105908338,"protein_coding","Atlantic herring",14,16.751901,"parkin coregulated [Source:NCBI gene;Acc:105908338]",47.22,2,135886,714,1295,337,242,5
"ENSCHAG00000027749"," qkia","ENSCHAG00000027749",105908305,"protein_coding","Atlantic herring",14,16.902858,"protein quaking-A [Source:NCBI gene;Acc:105908305]",49,2,81953,1182,1698,374,140,8
"ENSCHAG00000010536"," rnf144aa","ENSCHAG00000010536",105896920,"protein_coding","Atlantic herring",14,23.879376,"ring finger protein 144A [Source:NCBI gene;Acc:105896920]",44.26,1,27974,882,2186,151,999,8
"ENSCHAG00000010550"," id2a","ENSCHAG00000010550",105897296,"protein_coding","Atlantic herring",14,24.091284,"inhibitor of DNA binding 2 [Source:NCBI gene;Acc:105897296]",44.1,1,686,408,408,NA,NA,2
"ENSCHAG00000010596"," kidins220a","ENSCHAG00000010596",NA,"protein_coding","Atlantic herring",14,24.095052,"kinase D-interacting substrate 220a [Source:ZFIN;Acc:ZDB-GENE-041014-170]",48.34,9,42210,5091,5116,24,NA,29
"ENSCHAG00000011085"," MBOAT2","ENSCHAG00000011085",NA,"protein_coding","Atlantic herring",14,24.143644,"membrane bound O-acyltransferase domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-041210-257]",45.67,4,58564,1470,1672,130,336,11.5
"ENSCHAG00000009195"," lats1","ENSCHAG00000009195",105899446,"protein_coding","Atlantic herring",15,5.593914,"large tumor suppressor kinase 1 [Source:NCBI gene;Acc:105899446]",51.51,1,7098,3417,4309,127,763,7
"ENSCHAG00000009214"," crip2l","ENSCHAG00000009214",105899448,"protein_coding","Atlantic herring",15,5.604977,"cysteine-rich protein 2-like [Source:NCBI gene;Acc:105899448]",41.87,4,5316,618,992,373,NA,8
"ENSCHAG00000009299"," rdh14b","ENSCHAG00000009299",105899447,"protein_coding","Atlantic herring",15,5.612721,"retinol dehydrogenase 14 [Source:NCBI gene;Acc:105899447]",45.57,1,2312,972,972,NA,NA,2
"ENSCHAG00000009312"," si:dkey-174m14.3","ENSCHAG00000009312",NA,"protein_coding","Atlantic herring",15,5.61845,"si:dkey-174m14.3 [Source:ZFIN;Acc:ZDB-GENE-030131-8158]",47.87,2,28749,2136,2916,374,NA,7
"ENSCHAG00000009334"," nt5c1bb","ENSCHAG00000009334",NA,"protein_coding","Atlantic herring",15,5.654028,"5'-nucleotidase, cytosolic IB b [Source:ZFIN;Acc:ZDB-GENE-030131-7205]",43.09,1,5562,1092,2815,430,1291,6
"ENSCHAG00000009355"," syt14b","ENSCHAG00000009355",NA,"protein_coding","Atlantic herring",15,5.665541,"synaptotagmin XIVb [Source:ZFIN;Acc:ZDB-GENE-041014-36]",45.59,3,10953,1722,2722,265,999,8
"ENSCHAG00000009392"," kcnk5b","ENSCHAG00000009392",105899415,"protein_coding","Atlantic herring",15,5.681212,"potassium channel subfamily K member 5-like [Source:NCBI gene;Acc:105899415]",42.83,1,7179,1554,2856,301,999,5
"ENSCHAG00000005408"," pde3a","ENSCHAG00000005408",NA,"protein_coding","Atlantic herring",16,14.244422,"phosphodiesterase 3A, cGMP-inhibited [Source:ZFIN;Acc:ZDB-GENE-041210-23]",47.21,5,64010,3426,4332,905,NA,16
"ENSCHAG00000005528"," aebp2","ENSCHAG00000005528",NA,"protein_coding","Atlantic herring",16,14.359704,"AE binding protein 2 [Source:NCBI gene;Acc:406815]",48.43,1,16155,1374,2203,179,648,8
"ENSCHAG00000005592"," plekha5","ENSCHAG00000005592",NA,"protein_coding","Atlantic herring",16,14.378135,"pleckstrin homology domain containing, family A member 5 [Source:ZFIN;Acc:ZDB-GENE-041210-25]",46.9,8,116069,4701,5673,53,917,28.5
"ENSCHAG00000002434"," asap1b","ENSCHAG00000002434",NA,"protein_coding","Atlantic herring",17,8.36145,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1b [Source:ZFIN;Acc:ZDB-GENE-091112-16]",45.3,8,63570,3111,3876,73,323,28.5
"ENSCHAG00000003659"," si:dkey-37o8.1","ENSCHAG00000003659",105889298,"protein_coding","Atlantic herring",17,8.427237,"elongation factor 1-alpha-like [Source:NCBI gene;Acc:105889298]",44.91,1,2424,1365,1868,222,279,7
"ENSCHAG00000003694"," fam49bb","ENSCHAG00000003694",105889302,"protein_coding","Atlantic herring",17,8.443843,"family with sequence similarity 49 member B [Source:NCBI gene;Acc:105889302]",48.04,3,39413,969,2155,82,897,12
"ENSCHAG00000003864"," myca","ENSCHAG00000003864",NA,"protein_coding","Atlantic herring",17,8.623055,"MYC proto-oncogene, bHLH transcription factor a [Source:NCBI gene;Acc:30686]",50.74,1,1834,1242,1242,NA,NA,2
"ENSCHAG00000003898"," B3GAT1","ENSCHAG00000003898",NA,"protein_coding","Atlantic herring",17,8.647064,"beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]",51.16,2,2120,924,924,NA,NA,4
"ENSCHAG00000004010"," ankha","ENSCHAG00000004010",105889305,"protein_coding","Atlantic herring",17,8.664964,"progressive ankylosis protein homolog [Source:NCBI gene;Acc:105889305]",41.72,2,14363,1386,3225,461,1376,11.5
"ENSCHAG00000004148"," otulina","ENSCHAG00000004148",105889313,"protein_coding","Atlantic herring",17,8.689955,"YAE1 maturation factor of ABCE1 [Source:NCBI gene;Acc:105889313]",43.85,1,1910,648,1291,186,455,3
"ENSCHAG00000007930"," si:dkey-61p9.11","ENSCHAG00000007930",NA,"protein_coding","Atlantic herring",17,12.495917,"si:dkey-61p9.11 [Source:ZFIN;Acc:ZDB-GENE-041210-242]",43.61,1,8706,6159,6159,NA,NA,8
"ENSCHAG00000007975"," PTCHD3","ENSCHAG00000007975",NA,"protein_coding","Atlantic herring",17,12.509738,"patched domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24776]",42.55,1,8501,2955,4556,NA,1600,4
"ENSCHAG00000008093"," yme1l1a","ENSCHAG00000008093",NA,"protein_coding","Atlantic herring",17,12.52915,"YME1-like 1a [Source:ZFIN;Acc:ZDB-GENE-091113-41]",42.43,7,11229,2109,2981,303,567,17
"ENSCHAG00000010245"," mastl","ENSCHAG00000010245",NA,"protein_coding","Atlantic herring",17,12.541423,"microtubule associated serine/threonine kinase-like [Source:NCBI gene;Acc:445215]",45.25,3,7100,2232,2981,245,553,11
"ENSCHAG00000010360"," acbd5a","ENSCHAG00000010360",NA,"protein_coding","Atlantic herring",17,12.549942,"acyl-CoA binding domain containing 5a [Source:NCBI gene;Acc:553674]",41.39,2,8955,1495.5,1970.5,99,274,13.5
"ENSCHAG00000010398"," abi1a","ENSCHAG00000010398",NA,"protein_coding","Atlantic herring",17,12.559143,"abl interactor 1 [Source:HGNC Symbol;Acc:HGNC:11320]",46.56,4,50134,1321.5,1515.5,193,NA,9.5
"ENSCHAG00000010461"," pdss1","ENSCHAG00000010461",105889401,"protein_coding","Atlantic herring",17,12.611849,"decaprenyl diphosphate synthase subunit 1 [Source:NCBI gene;Acc:105889401]",43.36,3,6521,1155,1515.5,720,NA,10
"ENSCHAG00000010773"," apbb1ip","ENSCHAG00000010773",NA,"protein_coding","Atlantic herring",17,12.625675,"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein [Source:NCBI gene;Acc:393607]",45.04,3,21341,1953,2916,480.5,1018,13
"ENSCHAG00000010888"," gad2","ENSCHAG00000010888",105889318,"protein_coding","Atlantic herring",17,12.663826,"glutamate decarboxylase 2 [Source:NCBI gene;Acc:105889318]",42.98,7,19679,1458,5540,90,3868,14
"ENSCHAG00000011556"," myo3a","ENSCHAG00000011556",NA,"protein_coding","Atlantic herring",17,12.686449,"myosin IIIA [Source:ZFIN;Acc:ZDB-GENE-041026-4]",44.9,5,58143,3363,3363,NA,NA,27
"ENSCHAG00000013030"," gpr158a","ENSCHAG00000013030",NA,"protein_coding","Atlantic herring",17,12.782369,"G protein-coupled receptor 158a [Source:ZFIN;Acc:ZDB-GENE-060130-18]",45.84,6,72746,3870,5226.5,NA,2712,12
"ENSCHAG00000012853"," ankk1","ENSCHAG00000012853",NA,"protein_coding","Atlantic herring",17,16.392205,"ankyrin repeat and kinase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-071015-4]",51.92,3,9163,2082,2082,NA,NA,8
"ENSCHAG00000012974"," ttc12","ENSCHAG00000012974",NA,"protein_coding","Atlantic herring",17,16.419376,"tetratricopeptide repeat domain 12 [Source:ZFIN;Acc:ZDB-GENE-071016-4]",48.54,1,35332,2151,3126,562,205,22
"ENSCHAG00000013019"," zgc:162608","ENSCHAG00000013019",105903771,"protein_coding","Atlantic herring",17,16.507585,"uncharacterized LOC105903771 [Source:NCBI gene;Acc:105903771]",48.6,1,4264,966,1536,NA,569,3
"ENSCHAG00000013029"," laynb","ENSCHAG00000013029",NA,"protein_coding","Atlantic herring",17,16.529852,"layilin b [Source:ZFIN;Acc:ZDB-GENE-071012-6]",47.65,1,9218,1146,2881,316,1417,7
"ENSCHAG00000013038"," sik2b","ENSCHAG00000013038",NA,"protein_coding","Atlantic herring",17,16.54203,"salt-inducible kinase 2b [Source:ZFIN;Acc:ZDB-GENE-071012-1]",48.53,3,52534,2205,2646,320,4131,13
"ENSCHAG00000013110"," ppp2r1bb","ENSCHAG00000013110",105903801,"protein_coding","Atlantic herring",17,16.599165,"serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform [Source:NCBI gene;Acc:105903801]",51.21,7,13687,1698,2702,118,947,14
"ENSCHAG00000013383"," zgc:162339","ENSCHAG00000013383",105903783,"protein_coding","Atlantic herring",17,16.62696,"NKAP domain containing 1 [Source:NCBI gene;Acc:105903783]",49.49,1,3307,807,1374,7,558,5
"ENSCHAG00000013390"," cryaba","ENSCHAG00000013390",105903786,"protein_coding","Atlantic herring",17,16.631239,"alpha-crystallin B chain-like [Source:NCBI gene;Acc:105903786]",49.77,1,2617,510,1433,170,751,3
"ENSCHAG00000013401"," dixdc1a","ENSCHAG00000013401",NA,"protein_coding","Atlantic herring",17,16.63557,"DIX domain containing 1a [Source:NCBI gene;Acc:360137]",48.14,2,16509,1335,3207,999,871,14.5
"ENSCHAG00000013480"," DLAT","ENSCHAG00000013480",NA,"protein_coding","Atlantic herring",17,16.652709,"dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]",48.92,2,11639,1872,3298,470,954,14.5
"ENSCHAG00000013572"," pih1d2","ENSCHAG00000013572",105903766,"protein_coding","Atlantic herring",17,16.665463,"PIH1 domain containing 2 [Source:NCBI gene;Acc:105903766]",48.98,3,2839,909,909,NA,NA,5
"ENSCHAG00000013655"," tmprss5","ENSCHAG00000013655",NA,"protein_coding","Atlantic herring",17,16.668516,"transmembrane serine protease 5 [Source:ZFIN;Acc:ZDB-GENE-131121-184]",43.89,2,14584,474,740,265,NA,6
"ENSCHAG00000012642"," LYN","ENSCHAG00000012642",NA,"protein_coding","Atlantic herring",17,26.213403,"LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]",43.54,1,97712,1506,2672,141.5,880,13
"ENSCHAG00000012838"," chchd7","ENSCHAG00000012838",NA,"protein_coding","Atlantic herring",17,26.248237,"coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-080204-55]",41.32,1,4726,243,243,NA,NA,2
"ENSCHAG00000012868"," sdr16c5b","ENSCHAG00000012868",NA,"protein_coding","Atlantic herring",17,26.25432,"short chain dehydrogenase/reductase family 16C, member 5b [Source:ZFIN;Acc:ZDB-GENE-040426-2861]",42.72,1,8119,939,2124,NA,1184,7
"ENSCHAG00000012956"," penkb","ENSCHAG00000012956",NA,"protein_coding","Atlantic herring",17,26.265279,"proenkephalin b [Source:ZFIN;Acc:ZDB-GENE-030729-3]",43.62,2,92116,825,2007,158,855,3
"ENSCHAG00000013250"," chchd7","ENSCHAG00000013250",NA,"protein_coding","Atlantic herring",17,26.335324,"coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-080204-55]",40.68,1,6316,243,243,NA,NA,2
"ENSCHAG00000013271"," sdr16c5b","ENSCHAG00000013271",NA,"protein_coding","Atlantic herring",17,26.342974,"short chain dehydrogenase/reductase family 16C, member 5b [Source:ZFIN;Acc:ZDB-GENE-040426-2861]",42.53,2,7902,900,2083,NA,1182,8
"ENSCHAG00000013555"," unm_hu7910","ENSCHAG00000013555",NA,"protein_coding","Atlantic herring",17,26.401615,"un-named hu7910 [Source:ZFIN;Acc:ZDB-GENE-120727-22]",44.73,2,8977,1687.5,3511.5,239,1583,17.5
"ENSCHAG00000013824"," ggh","ENSCHAG00000013824",NA,"protein_coding","Atlantic herring",17,26.412138,"gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase) [Source:ZFIN;Acc:ZDB-GENE-040426-2615]",40.43,4,3521,949.5,949.5,NA,NA,9
"ENSCHAG00000014122"," ggh","ENSCHAG00000014122",NA,"protein_coding","Atlantic herring",17,26.417999,"gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase) [Source:ZFIN;Acc:ZDB-GENE-040426-2615]",40.78,4,7304,939,1363,313,414,9
"ENSCHAG00000014309"," ggh","ENSCHAG00000014309",NA,"protein_coding","Atlantic herring",17,26.425414,"gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase) [Source:ZFIN;Acc:ZDB-GENE-040426-2615]",38.4,1,3283,951,1109,52,104,9
"ENSCHAG00000014381"," nsmaf","ENSCHAG00000014381",NA,"protein_coding","Atlantic herring",17,26.430273,"neutral sphingomyelinase (N-SMase) activation associated factor [Source:ZFIN;Acc:ZDB-GENE-050417-342]",45.01,8,18597,2586,4077,360,1490,25.5
"ENSCHAG00000015650"," si:ch73-173p19.1","ENSCHAG00000015650",NA,"protein_coding","Atlantic herring",17,26.459102,"si:ch73-173p19.1 [Source:ZFIN;Acc:ZDB-GENE-130530-952]",47.18,3,16808,2709,3709,328,999,17
"ENSCHAG00000015969"," slc4a2b","ENSCHAG00000015969",NA,"protein_coding","Atlantic herring",17,26.493511,"solute carrier family 4 member 2b [Source:ZFIN;Acc:ZDB-GENE-030429-14]",46.3,10,38914,3372,5271,97,1898,20
"ENSCHAG00000005470"," top2b","ENSCHAG00000005470",NA,"protein_coding","Atlantic herring",19,6.678432,"DNA topoisomerase II beta [Source:ZFIN;Acc:ZDB-GENE-041008-136]",47.72,6,32406,3876,3876,NA,NA,29
"ENSCHAG00000010610"," ngly1","ENSCHAG00000010610",NA,"protein_coding","Atlantic herring",19,6.714973,"N-glycanase 1 [Source:NCBI gene;Acc:553627]",49.45,2,8976,1837.5,1837.5,NA,NA,13
"ENSCHAG00000010728"," oxsm","ENSCHAG00000010728",NA,"protein_coding","Atlantic herring",19,6.724721,"3-oxoacyl-ACP synthase, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-170215-2]",62.25,1,1681,1398,1398,NA,NA,2
"ENSCHAG00000012641"," si:dkey-222b8.4","ENSCHAG00000012641",NA,"protein_coding","Atlantic herring",19,6.883956,"si:dkey-222b8.4 [Source:ZFIN;Acc:ZDB-GENE-060503-438]",48.75,1,14654,1617,2186,426,141,7
"ENSCHAG00000012650"," anln","ENSCHAG00000012650",NA,"protein_coding","Atlantic herring",19,6.899636,"anillin, actin binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-4486]",46.64,3,16949,3300,3734,130.5,170,21
"ENSCHAG00000012713"," ccdc126","ENSCHAG00000012713",105906345,"protein_coding","Atlantic herring",19,6.919312,"coiled-coil domain containing 126 [Source:NCBI gene;Acc:105906345]",46.24,1,4543,522,2281,346.5,1063,3
"ENSCHAG00000012717"," tra2a","ENSCHAG00000012717",NA,"protein_coding","Atlantic herring",19,6.925512,"transformer 2 alpha homolog [Source:ZFIN;Acc:ZDB-GENE-040426-1391]",48.11,2,5314,843,843,NA,NA,5.5
"ENSCHAG00000012923"," igf2bp3","ENSCHAG00000012923",NA,"protein_coding","Atlantic herring",19,6.943099,"insulin-like growth factor 2 mRNA binding protein 3 [Source:NCBI gene;Acc:30967]",45.84,5,22656,1716,2716,NA,999,13
"ENSCHAG00000014124"," gpnmb","ENSCHAG00000014124",NA,"protein_coding","Atlantic herring",19,6.967953,"glycoprotein (transmembrane) nmb [Source:ZFIN;Acc:ZDB-GENE-060503-106]",46.05,1,8268,1776,2889,NA,1112,11
"ENSCHAG00000012914"," depdc7b","ENSCHAG00000012914",NA,"protein_coding","Atlantic herring",20,1.09694,"DEP domain containing 7, paralog b [Source:ZFIN;Acc:ZDB-GENE-030131-9492]",41.06,1,3175,1413,1605,191,NA,9
"ENSCHAG00000013634"," adam10a","ENSCHAG00000013634",NA,"protein_coding","Atlantic herring",20,12.862692,"ADAM metallopeptidase domain 10a [Source:ZFIN;Acc:ZDB-GENE-040917-2]",46.14,10,73561,2244,3269,632,997,16
"ENSCHAG00000015913"," lipca","ENSCHAG00000015913",NA,"protein_coding","Atlantic herring",20,12.940087,"lipase, hepatic a [Source:ZFIN;Acc:ZDB-GENE-040426-1361]",45.57,8,9257,1281,1281,NA,NA,8
"ENSCHAG00000016470"," aqp9b","ENSCHAG00000016470",NA,"protein_coding","Atlantic herring",20,12.950119,"aquaporin 9b [Source:ZFIN;Acc:ZDB-GENE-070911-1]",44.95,3,29566,1146,3472,NA,2595,4
"ENSCHAG00000016706"," aldh1a2","ENSCHAG00000016706",NA,"protein_coding","Atlantic herring",20,12.981502,"aldehyde dehydrogenase 1 family, member A2 [Source:ZFIN;Acc:ZDB-GENE-011010-3]",47.41,10,38258,1554,2554,492,999,13
"ENSCHAG00000020954"," polr2m","ENSCHAG00000020954",105893066,"protein_coding","Atlantic herring",20,13.076309,"RNA polymerase II subunit M [Source:NCBI gene;Acc:105893066]",48.66,1,3538,1077,1938,154,705,4
"ENSCHAG00000020964"," myzap","ENSCHAG00000020964",NA,"protein_coding","Atlantic herring",20,13.08114,"myocardial zonula adherens protein [Source:ZFIN;Acc:ZDB-GENE-041111-91]",45.05,1,24060,1824,2487,333,328,14
"ENSCHAG00000021076"," tcf12","ENSCHAG00000021076",105893107,"protein_coding","Atlantic herring",20,13.170205,"transcription factor 12 [Source:NCBI gene;Acc:105893107]",46.72,8,124906,2043,2388,167,77,19.5
"ENSCHAG00000006532"," sbf2","ENSCHAG00000006532",NA,"protein_coding","Atlantic herring",20,22.743166,"SET binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-030911-10]",47.07,10,53867,5343,5343,NA,NA,40
"ENSCHAG00000009376"," ipo7","ENSCHAG00000009376",NA,"protein_coding","Atlantic herring",20,22.801918,"importin 7 [Source:ZFIN;Acc:ZDB-GENE-030131-458]",46.33,9,52344,2977.5,5488,737,3005,23
"ENSCHAG00000014232"," nlgn4xa","ENSCHAG00000014232",NA,"protein_coding","Atlantic herring",21,25.561315,"neuroligin 4 X-linked a [Source:ZFIN;Acc:ZDB-GENE-100309-2]",47.81,7,143617,2565,5109,584,2075,7
"ENSCHAG00000014979"," tmem198b","ENSCHAG00000014979",NA,"protein_coding","Atlantic herring",21,25.774909,"transmembrane protein 198b [Source:NCBI gene;Acc:564608]",46.14,1,13123,1122,1635,247,264,4
"ENSCHAG00000000920"," cyp27c1","ENSCHAG00000000920",NA,"protein_coding","Atlantic herring",21,25.849987,"cytochrome P450, family 27, subfamily C, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-080204-68]",47.31,7,12461,1548,2773,451,1224,10
"ENSCHAG00000001369"," ercc3","ENSCHAG00000001369",NA,"protein_coding","Atlantic herring",21,25.869378,"excision repair cross-complementation group 3 [Source:NCBI gene;Acc:324323]",47.96,3,28875,2334,2933,165,435,15
"ENSCHAG00000001925"," nbeal1","ENSCHAG00000001925",NA,"protein_coding","Atlantic herring",21,26.041913,"neurobeachin-like 1 [Source:ZFIN;Acc:ZDB-GENE-130530-544]",48.59,6,80205,7036.5,7984.5,424,1895,47
"ENSCHAG00000005803"," sema5bb","ENSCHAG00000005803",NA,"protein_coding","Atlantic herring",21,26.232398,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5Bb [Source:ZFIN;Acc:ZDB-GENE-130530-778]",47.47,5,27534,2379,2676,147.5,NA,15
"ENSCHAG00000015252"," C4orf33","ENSCHAG00000015252",105908447,"protein_coding","Atlantic herring",22,12.406697,"chromosome unknown open reading frame, human C4orf33 [Source:NCBI gene;Acc:105908447]",38.48,1,2663,591,1661,26.5,1014,6
"ENSCHAG00000015265"," sclt1","ENSCHAG00000015265",105908547,"protein_coding","Atlantic herring",22,12.410024,"sodium channel and clathrin linker 1 [Source:NCBI gene;Acc:105908547]",44.11,1,12429,2052,2200,46,53,22
"ENSCHAG00000015343"," grk4","ENSCHAG00000015343",105908523,"protein_coding","Atlantic herring",22,12.425626,"G protein-coupled receptor kinase 4 [Source:NCBI gene;Acc:105908523]",44.32,9,47877,1657.5,3985.5,366,2369,14
"ENSCHAG00000017705"," htt","ENSCHAG00000017705",NA,"protein_coding","Atlantic herring",22,12.477425,"huntingtin [Source:ZFIN;Acc:ZDB-GENE-990415-131]",48.2,1,36342,9378,11295,332,1583,68
"ENSCHAG00000019293"," rgs12b","ENSCHAG00000019293",NA,"protein_coding","Atlantic herring",22,12.517505,"regulator of G protein signaling 12b [Source:ZFIN;Acc:ZDB-GENE-031006-13]",46.31,2,44887,3720,6444,350,2372,16
"ENSCHAG00000019357"," dok7","ENSCHAG00000019357",NA,"protein_coding","Atlantic herring",22,12.569449,"docking protein 7 [Source:ZFIN;Acc:ZDB-GENE-090312-103]",44.16,1,20892,2322,2538,NA,215,14
"ENSCHAG00000019384"," lrpap1","ENSCHAG00000019384",NA,"protein_coding","Atlantic herring",22,12.593014,"low density lipoprotein receptor-related protein associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5871]",41.41,10,5119,1107,1107,NA,NA,9
"ENSCHAG00000019939"," adra2c","ENSCHAG00000019939",105908371,"protein_coding","Atlantic herring",22,12.67195,"alpha-2C adrenergic receptor-like [Source:NCBI gene;Acc:105908371]",49.73,1,1507,1311,1311,NA,NA,2
"ENSCHAG00000003402"," mcrip1","ENSCHAG00000003402",105904971,"protein_coding","Atlantic herring",23,23.290258,"MAPK regulated corepressor interacting protein 1 [Source:NCBI gene;Acc:105904971]",47.75,1,6495,297,1505,133.5,938,5
"ENSCHAG00000003444"," alyref","ENSCHAG00000003444",105904970,"protein_coding","Atlantic herring",23,23.301417,"THO complex subunit 4-like [Source:NCBI gene;Acc:105904970]",47,5,51615,837,1305,341,338,6
"ENSCHAG00000003580"," arhgdia","ENSCHAG00000003580",NA,"protein_coding","Atlantic herring",23,23.315733,"Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]",46.95,2,69433,609,1841,115,999,5
"ENSCHAG00000003867"," recql5","ENSCHAG00000003867",NA,"protein_coding","Atlantic herring",23,23.404428,"RecQ helicase-like 5 [Source:ZFIN;Acc:ZDB-GENE-071214-1]",47.4,1,37043,2922,5674,90,2660,15
"ENSCHAG00000007285"," sez6l2","ENSCHAG00000007285",105890662,"protein_coding","Atlantic herring",23,24.510233,"seizure related 6 homolog like 2 [Source:NCBI gene;Acc:105890662]",48.05,7,32414,2499,2499,357,576,12
"ENSCHAG00000009040"," kctd13","ENSCHAG00000009040",NA,"protein_coding","Atlantic herring",23,24.548459,"potassium channel tetramerization domain containing 13 [Source:NCBI gene;Acc:100000647]",47.66,2,12088,943.5,3112.5,42,2125,6.5
"ENSCHAG00000009067"," hirip3","ENSCHAG00000009067",NA,"protein_coding","Atlantic herring",23,24.561864,"HIRA interacting protein 3 [Source:ZFIN;Acc:ZDB-GENE-030131-5753]",47.12,5,11534,1269,1802,112,167,6
"ENSCHAG00000009308"," taok2a","ENSCHAG00000009308",NA,"protein_coding","Atlantic herring",23,24.600714,"TAO kinase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-9416]",47.01,5,19162,3270,3563,384,NA,14
"ENSCHAG00000009604"," maza","ENSCHAG00000009604",NA,"protein_coding","Atlantic herring",23,24.633437,"MYC-associated zinc finger protein a (purine-binding transcription factor) [Source:ZFIN;Acc:ZDB-GENE-110603-4]",46.66,2,8807,372,1764,89,999,5.5
"ENSCHAG00000009646"," nlk1","ENSCHAG00000009646",NA,"protein_coding","Atlantic herring",23,24.646169,"nemo-like kinase, type 1 [Source:ZFIN;Acc:ZDB-GENE-040701-1]",47.06,2,5466,991.5,991.5,NA,NA,6.5
"ENSCHAG00000012127"," mapk3","ENSCHAG00000012127",NA,"protein_coding","Atlantic herring",23,24.920853,"mitogen-activated protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-040121-1]",47.98,10,56485,1104,4016,NA,1456.5,10
"ENSCHAG00000002537"," nudt9","ENSCHAG00000002537",NA,"protein_coding","Atlantic herring",23,24.935072,"nudix (nucleoside diphosphate linked moiety X)-type motif 9 [Source:ZFIN;Acc:ZDB-GENE-040426-2669]",48.05,1,50408,981,1214,NA,232,6
"ENSCHAG00000003173"," ALDOA","ENSCHAG00000003173",NA,"protein_coding","Atlantic herring",23,25.032795,"aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]",48.97,2,13218,1050,2464,305,801,9
"ENSCHAG00000011820"," MFAP4","ENSCHAG00000011820",NA,"protein_coding","Atlantic herring",24,5.240484,"microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]",39.38,3,2630,717,1099,NA,381,5
"ENSCHAG00000012074"," pnpla6","ENSCHAG00000012074",NA,"protein_coding","Atlantic herring",24,5.35991,"patatin-like phospholipase domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-050107-4]",45.26,10,30525,3681,3681,NA,NA,28.5
"ENSCHAG00000017046"," r3hcc1l","ENSCHAG00000017046",NA,"protein_coding","Atlantic herring",24,5.395888,"R3H domain and coiled-coil containing 1-like [Source:ZFIN;Acc:ZDB-GENE-030131-4156]",46,1,3553,573,573,NA,NA,5
"ENSCHAG00000017109"," crtac1a","ENSCHAG00000017109",105891013,"protein_coding","Atlantic herring",24,5.400158,"cartilage acidic protein 1-like [Source:NCBI gene;Acc:105891013]",42.48,7,7324,1677,1677,NA,NA,13
"ENSCHAG00000022402"," stard3nl","ENSCHAG00000022402",NA,"protein_coding","Atlantic herring",25,6.892927,"STARD3 N-terminal like [Source:ZFIN;Acc:ZDB-GENE-040718-4]",41.58,3,6117,675,933,120,69,7
"ENSCHAG00000022453"," epdr1","ENSCHAG00000022453",NA,"protein_coding","Atlantic herring",25,6.900177,"ependymin related 1 [Source:ZFIN;Acc:ZDB-GENE-040718-113]",44.25,2,2078,609,892,282,NA,4
