"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000015775"," prkd4","ENSCHAG00000015775",NA,"protein_coding","Atlantic herring",18,25.887679,"protein kinase D4 [Source:ZFIN;Acc:ZDB-GENE-080204-93]",44.66,1,12528,1995,2266,105,164,15
"ENSCHAG00000016005"," sf3b2","ENSCHAG00000016005",NA,"protein_coding","Atlantic herring",18,25.978098,"splicing factor 3b, subunit 2 [Source:ZFIN;Acc:ZDB-GENE-070928-1]",46.49,6,20598,2178,2745,492,566,16.5
"ENSCHAG00000006684"," mylipa","ENSCHAG00000006684",NA,"protein_coding","Atlantic herring",19,1.343064,"myosin regulatory light chain interacting protein a [Source:NCBI gene;Acc:335888]",51.29,1,12950,1485,2740,254,999,7
"ENSCHAG00000006699"," meox2b","ENSCHAG00000006699",NA,"protein_coding","Atlantic herring",19,1.41646,"mesenchyme homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-060503-853]",47.5,1,24032,909,1909,NA,999,3
"ENSCHAG00000001096"," DPY19L4","ENSCHAG00000001096",NA,"protein_coding","Atlantic herring",19,6.085881,"dpy-19 like 4 [Source:HGNC Symbol;Acc:HGNC:27829]",45.41,4,14724,2379,4751,324,2003,18.5
"ENSCHAG00000001734"," ints8","ENSCHAG00000001734",NA,"protein_coding","Atlantic herring",19,6.101022,"integrator complex subunit 8 [Source:ZFIN;Acc:ZDB-GENE-050522-556]",45.67,5,19473,2535,3017,17,1025,24
"ENSCHAG00000002021"," CCNE2","ENSCHAG00000002021",105912508,"protein_coding","Atlantic herring",19,6.1202,"G1/S-specific cyclin-E2-like [Source:NCBI gene;Acc:105912508]",41.65,2,7363,1107,2162,36.5,1165,10
"ENSCHAG00000002466"," atxn1a","ENSCHAG00000002466",NA,"protein_coding","Atlantic herring",19,6.304837,"ataxin 1a [Source:ZFIN;Acc:ZDB-GENE-060503-759]",58.93,1,4766,2319,2319,NA,NA,5
"ENSCHAG00000002578"," gmpr","ENSCHAG00000002578",NA,"protein_coding","Atlantic herring",19,6.319922,"guanosine monophosphate reductase [Source:ZFIN;Acc:ZDB-GENE-050522-48]",45.23,3,21466,1050,1050,NA,35,10
"ENSCHAG00000003500"," thrb","ENSCHAG00000003500",NA,"protein_coding","Atlantic herring",19,6.344165,"thyroid hormone receptor beta [Source:NCBI gene;Acc:30607]",45.96,8,133114,1168.5,4923,66,3449,8
"ENSCHAG00000012914"," depdc7b","ENSCHAG00000012914",NA,"protein_coding","Atlantic herring",20,1.09694,"DEP domain containing 7, paralog b [Source:ZFIN;Acc:ZDB-GENE-030131-9492]",41.06,1,3175,1413,1605,191,NA,9
"ENSCHAG00000022155"," nkx2.5","ENSCHAG00000022155",NA,"protein_coding","Atlantic herring",20,7.360847,"NK2 homeobox 5 [Source:ZFIN;Acc:ZDB-GENE-980526-321]",43.12,1,2137,948,1657,708,NA,2
"ENSCHAG00000022159"," bnip1a","ENSCHAG00000022159",105904042,"protein_coding","Atlantic herring",20,7.367207,"BCL2 interacting protein 1 [Source:NCBI gene;Acc:105904042]",40.75,1,4362,690,936,245,NA,6
"ENSCHAG00000022183"," dpf2l","ENSCHAG00000022183",NA,"protein_coding","Atlantic herring",20,7.378828,"D4, zinc and double PHD fingers family 2, like [Source:ZFIN;Acc:ZDB-GENE-030131-5132]",44.35,2,6344,1023,3015,700,1290,9.5
"ENSCHAG00000022807"," znhit3","ENSCHAG00000022807",105903477,"protein_coding","Atlantic herring",20,7.576012,"zinc finger HIT-type containing 3 [Source:NCBI gene;Acc:105903477]",38.64,1,3428,429,1884,126,1327,5
"ENSCHAG00000006532"," sbf2","ENSCHAG00000006532",NA,"protein_coding","Atlantic herring",20,22.743166,"SET binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-030911-10]",47.07,10,53867,5343,5343,NA,NA,40
"ENSCHAG00000009376"," ipo7","ENSCHAG00000009376",NA,"protein_coding","Atlantic herring",20,22.801918,"importin 7 [Source:ZFIN;Acc:ZDB-GENE-030131-458]",46.33,9,52344,2977.5,5488,737,3005,23
"ENSCHAG00000017784"," pcdh9","ENSCHAG00000017784",NA,"protein_coding","Atlantic herring",21,11.199077,"protocadherin 9 [Source:ZFIN;Acc:ZDB-GENE-091015-1]",45.72,2,223161,3528,5949,447,1524,4.5
"ENSCHAG00000018587"," diaph3","ENSCHAG00000018587",NA,"protein_coding","Atlantic herring",21,11.964891,"diaphanous-related formin 3 [Source:ZFIN;Acc:ZDB-GENE-040801-144]",45.8,10,249628,3315,3965.5,539,1110,24.5
"ENSCHAG00000021570"," pcdh17","ENSCHAG00000021570",NA,"protein_coding","Atlantic herring",21,12.392368,"protocadherin 17 [Source:ZFIN;Acc:ZDB-GENE-090608-3]",48.45,1,60306,3447,4492,477,88,5
"ENSCHAG00000013112"," lrp1ba","ENSCHAG00000013112",NA,"protein_coding","Atlantic herring",21,21.339885,"low density lipoprotein receptor-related protein 1Ba [Source:ZFIN;Acc:ZDB-GENE-050208-608]",46.33,1,188655,12792,12792,NA,NA,86
"ENSCHAG00000008249"," klf12a","ENSCHAG00000008249",NA,"protein_coding","Atlantic herring",21,24.141473,"Kruppel-like factor 12a [Source:ZFIN;Acc:ZDB-GENE-030131-9188]",49.94,1,38468,1077,2985,94,1717,6
"ENSCHAG00000008292"," pibf1","ENSCHAG00000008292",NA,"protein_coding","Atlantic herring",21,24.246474,"progesterone immunomodulatory binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040801-94]",47.8,2,41834,2493,3643,524,624,14.5
"ENSCHAG00000008327"," mtx2","ENSCHAG00000008327",NA,"protein_coding","Atlantic herring",21,24.297095,"metaxin 2 [Source:ZFIN;Acc:ZDB-GENE-021210-2]",44.91,2,5788,666,1666,NA,999,9
"ENSCHAG00000008463"," ptcd1","ENSCHAG00000008463",NA,"protein_coding","Atlantic herring",21,24.297297,"pentatricopeptide repeat domain 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6146]",45.72,2,10055,2137.5,4140.5,NA,76,17.5
"ENSCHAG00000008620"," lnpk","ENSCHAG00000008620",105912612,"protein_coding","Atlantic herring",21,24.308305,"protein lunapark-B-like [Source:NCBI gene;Acc:105912612]",44.19,1,8777,1362,2319,66,889,13
"ENSCHAG00000008641"," atp5mc3b","ENSCHAG00000008641",105912613,"protein_coding","Atlantic herring",21,24.318653,"ATP synthase F(0) complex subunit C2, mitochondrial-like [Source:NCBI gene;Acc:105912613]",45.26,3,4084,423,1262,202.5,431,4
"ENSCHAG00000008775"," chrna1","ENSCHAG00000008775",NA,"protein_coding","Atlantic herring",21,24.324884,"cholinergic receptor, nicotinic, alpha 1 (muscle) [Source:NCBI gene;Acc:30725]",46.64,5,10769,1371,2563,314,1125,9
"ENSCHAG00000009142"," gpr155b","ENSCHAG00000009142",NA,"protein_coding","Atlantic herring",21,24.357856,"G protein-coupled receptor 155b [Source:ZFIN;Acc:ZDB-GENE-110815-2]",46.88,2,14834,1915.5,1915.5,NA,NA,13
"ENSCHAG00000009263"," ola1","ENSCHAG00000009263",105912614,"protein_coding","Atlantic herring",21,24.375793,"Obg like ATPase 1 [Source:NCBI gene;Acc:105912614]",47.35,3,5971,1203,1649,220,414,10
"ENSCHAG00000023513"," ctnna2","ENSCHAG00000023513",105908512,"protein_coding","Atlantic herring",22,8.877852,"catenin alpha 2 [Source:NCBI gene;Acc:105908512]",46.1,10,347131,1596,2940,166,643,14
"ENSCHAG00000023953"," lrrtm1","ENSCHAG00000023953",105908513,"protein_coding","Atlantic herring",22,9.129572,"leucine rich repeat transmembrane neuronal 1 [Source:NCBI gene;Acc:105908513]",49.5,1,2599,1644,1644,NA,NA,3
"ENSCHAG00000022175"," dlg5b.1","ENSCHAG00000022175",NA,"protein_coding","Atlantic herring",23,0.562438,"discs, large homolog 5b (Drosophila), tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-120206-4]",47.25,7,50348,5484,6015,NA,530,31
"ENSCHAG00000023597"," ZCCHC24","ENSCHAG00000023597",105903367,"protein_coding","Atlantic herring",23,0.632214,"zinc finger CCHC domain-containing protein 24-like [Source:NCBI gene;Acc:105903367]",44.32,1,34462,729,4959,853,3375,4
"ENSCHAG00000023601"," PPIF","ENSCHAG00000023601",NA,"protein_coding","Atlantic herring",23,0.667815,"peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]",42.94,1,3546,570,999,428,NA,6
"ENSCHAG00000023616"," ZMIZ1","ENSCHAG00000023616",NA,"protein_coding","Atlantic herring",23,0.673563,"zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]",47.62,5,136398,3087,5468,91,2328,21
"ENSCHAG00000023943"," polr3a","ENSCHAG00000023943",NA,"protein_coding","Atlantic herring",23,0.855494,"polymerase (RNA) III (DNA directed) polypeptide A [Source:ZFIN;Acc:ZDB-GENE-050208-103]",43.71,5,43080,3984,4227,241,0,30
"ENSCHAG00000002105"," cox10","ENSCHAG00000002105",NA,"protein_coding","Atlantic herring",23,18.408777,"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:ZFIN;Acc:ZDB-GENE-041111-239]",49.57,1,48313,1350,2669,281,1036,7
"ENSCHAG00000002118"," hs3st3b1b","ENSCHAG00000002118",105904252,"protein_coding","Atlantic herring",23,18.464685,"heparan sulfate glucosamine 3-O-sulfotransferase 3B1-like [Source:NCBI gene;Acc:105904252]",48.35,1,29134,1197,2625,365,1061,2
"ENSCHAG00000002726"," si:dkey-211g8.4","ENSCHAG00000002726",NA,"protein_coding","Atlantic herring",23,23.170637,"si:dkey-211g8.4 [Source:ZFIN;Acc:ZDB-GENE-060503-624]",58.61,1,272,273,273,NA,NA,1
"ENSCHAG00000002766"," sec14l1","ENSCHAG00000002766",NA,"protein_coding","Atlantic herring",23,23.186355,"SEC14-like protein 1 [Source:NCBI gene;Acc:110439320]",47.82,4,22788,654,2010,134,798,12.5
"ENSCHAG00000003402"," mcrip1","ENSCHAG00000003402",105904971,"protein_coding","Atlantic herring",23,23.290258,"MAPK regulated corepressor interacting protein 1 [Source:NCBI gene;Acc:105904971]",47.75,1,6495,297,1505,133.5,938,5
"ENSCHAG00000003444"," alyref","ENSCHAG00000003444",105904970,"protein_coding","Atlantic herring",23,23.301417,"THO complex subunit 4-like [Source:NCBI gene;Acc:105904970]",47,5,51615,837,1305,341,338,6
"ENSCHAG00000003580"," arhgdia","ENSCHAG00000003580",NA,"protein_coding","Atlantic herring",23,23.315733,"Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]",46.95,2,69433,609,1841,115,999,5
"ENSCHAG00000003867"," recql5","ENSCHAG00000003867",NA,"protein_coding","Atlantic herring",23,23.404428,"RecQ helicase-like 5 [Source:ZFIN;Acc:ZDB-GENE-071214-1]",47.4,1,37043,2922,5674,90,2660,15
"ENSCHAG00000010127"," C3","ENSCHAG00000010127",NA,"protein_coding","Atlantic herring",24,17.589354,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",41.91,10,167333,4800,5224,231,269.5,40
"ENSCHAG00000014140"," C3","ENSCHAG00000014140",NA,"protein_coding","Atlantic herring",24,17.638448,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",41.43,10,29405,4477.5,5152,NA,879,33
"ENSCHAG00000020476"," tsta3","ENSCHAG00000020476",NA,"protein_coding","Atlantic herring",24,17.830163,"tissue specific transplantation antigen P35B [Source:ZFIN;Acc:ZDB-GENE-040722-1]",44.39,4,10624,844.5,1469,148,349,9
"ENSCHAG00000020672"," COLGALT1","ENSCHAG00000020672",NA,"protein_coding","Atlantic herring",24,17.844366,"collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26182]",46.61,2,21727,1779,4633,315,2537,11
"ENSCHAG00000020743"," nxnl1","ENSCHAG00000020743",NA,"protein_coding","Atlantic herring",24,17.870771,"nucleoredoxin like 1 [Source:NCBI gene;Acc:567911]",47.17,1,3056,705,1066,19,340,2
"ENSCHAG00000020752"," nxnl1","ENSCHAG00000020752",NA,"protein_coding","Atlantic herring",24,17.875124,"nucleoredoxin like 1 [Source:NCBI gene;Acc:567911]",47.92,1,3741,684,1881,436,322,3
"ENSCHAG00000005032"," itgb1b","ENSCHAG00000005032",NA,"protein_coding","Atlantic herring",25,0.02524,"integrin, beta 1b [Source:ZFIN;Acc:ZDB-GENE-030909-10]",47.57,10,31044,2388,3402,521,999,15
"ENSCHAG00000006205"," EPC1","ENSCHAG00000006205",105907510,"protein_coding","Atlantic herring",25,0.063673,"enhancer of polycomb homolog 1-like [Source:NCBI gene;Acc:105907510]",50.97,3,12782,1713,3720,NA,829,12
"ENSCHAG00000006431"," kif5ba","ENSCHAG00000006431",NA,"protein_coding","Atlantic herring",25,0.098121,"kinesin family member 5B, a [Source:ZFIN;Acc:ZDB-GENE-070629-2]",48.09,1,12383,1200,1558,327,29,11
"ENSCHAG00000015124"," PRPSAP1","ENSCHAG00000015124",NA,"protein_coding","Atlantic herring",26,5.834535,"phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]",45.08,5,72500,582,2298,52,1757,4
"ENSCHAG00000015325"," cygb2","ENSCHAG00000015325",105900212,"protein_coding","Atlantic herring",26,5.915129,"cytoglobin [Source:NCBI gene;Acc:105900212]",46.6,1,11297,534,979,387,56,3
"ENSCHAG00000015354"," SPHK1","ENSCHAG00000015354",NA,"protein_coding","Atlantic herring",26,5.956586,"sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]",47.43,2,25885,934.5,934.5,NA,NA,5.5
"ENSCHAG00000019087"," DDX5","ENSCHAG00000019087",105900217,"protein_coding","Atlantic herring",26,6.296206,"DEAD-box helicase 5 [Source:NCBI gene;Acc:105900217]",42.9,6,17481,1804.5,2179,171,345,14.5
"ENSCHAG00000019736"," SMURF2","ENSCHAG00000019736",NA,"protein_coding","Atlantic herring",26,6.3456,"SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]",50.67,7,62545,2175,2175,506,NA,18
"ENSCHAG00000021322"," KPNA2","ENSCHAG00000021322",NA,"protein_coding","Atlantic herring",26,6.409508,"karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]",44.8,1,4970,1593,2323,283,161,11
"ENSCHAG00000021387"," BPTF","ENSCHAG00000021387",NA,"protein_coding","Atlantic herring",26,6.426362,"bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]",48.16,9,44566,7707,8160,407,NA,30
"ENSCHAG00000021822"," nol11","ENSCHAG00000021822",105900232,"protein_coding","Atlantic herring",26,6.4723,"nucleolar protein 11 [Source:NCBI gene;Acc:105900232]",44.52,5,7613,1920,2221,214,85,16
"ENSCHAG00000021899"," PITPNC1","ENSCHAG00000021899",NA,"protein_coding","Atlantic herring",26,6.482204,"phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]",46.51,3,28608,912,1540,NA,1540.5,7
"ENSCHAG00000022001"," TEX2","ENSCHAG00000022001",NA,"protein_coding","Atlantic herring",26,6.56018,"testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]",46.96,3,40771,3309,3606,82,NA,13
"ENSCHAG00000003061"," ENDOV","ENSCHAG00000003061",105892296,"protein_coding","Atlantic herring",26,8.789492,"endonuclease V [Source:NCBI gene;Acc:105892296]",49,2,45462,783,1297,118,394,9
"ENSCHAG00000003139"," NPTX1","ENSCHAG00000003139",105892280,"protein_coding","Atlantic herring",26,8.850821,"neuronal pentraxin 1 [Source:NCBI gene;Acc:105892280]",44.52,2,4433,1269,2456,173,1012,5.5
"ENSCHAG00000003256"," rptor","ENSCHAG00000003256",NA,"protein_coding","Atlantic herring",26,8.870667,"regulatory associated protein of MTOR, complex 1 [Source:ZFIN;Acc:ZDB-GENE-130530-685]",47.85,6,141076,3951,5848,12,1240,35
