"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000006557"," cipcb","ENSCHAG00000006557",NA,"protein_coding","Atlantic herring",15,26.670186,"CLOCK-interacting pacemaker b [Source:ZFIN;Acc:ZDB-GENE-091204-292]",47.97,1,6080,1224,2683,228.5,999,5
"ENSCHAG00000006574"," znf410","ENSCHAG00000006574",105902109,"protein_coding","Atlantic herring",15,26.680626,"zinc finger protein 410 [Source:NCBI gene;Acc:105902109]",47.28,3,10395,1335,1636,96,123,11
"ENSCHAG00000006623"," entpd5b","ENSCHAG00000006623",NA,"protein_coding","Atlantic herring",15,26.692417,"ectonucleoside triphosphate diphosphohydrolase 5b [Source:ZFIN;Acc:ZDB-GENE-091118-88]",44.55,1,16984,1143,3410,NA,2266,11
"ENSCHAG00000006703"," ALDH6A1","ENSCHAG00000006703",NA,"protein_coding","Atlantic herring",15,26.717226,"aldehyde dehydrogenase 6 family, member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-9192]",48.07,6,116351,1374,1749,60.5,NA,11
"ENSCHAG00000007484"," YY1","ENSCHAG00000007484",NA,"protein_coding","Atlantic herring",15,26.778743,"YY1 transcription factor b [Source:ZFIN;Acc:ZDB-GENE-040426-2127]",48.14,3,101873,1005,2005,NA,999,4
"ENSCHAG00000014525"," gata3","ENSCHAG00000014525",105898359,"protein_coding","Atlantic herring",16,6.445242,"GATA binding protein 3 [Source:NCBI gene;Acc:105898359]",45.02,1,19096,1320,3949,356,1914,6
"ENSCHAG00000014551"," taf3","ENSCHAG00000014551",NA,"protein_coding","Atlantic herring",16,6.47912,"TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated facto [Source:ZFIN;Acc:ZDB-GENE-030131-6406]",47.42,1,59854,2745,2745,NA,NA,7
"ENSCHAG00000014596"," atp5f1c","ENSCHAG00000014596",105898365,"protein_coding","Atlantic herring",16,6.540357,"ATP synthase F1 subunit gamma [Source:NCBI gene;Acc:105898365]",42.07,5,5692,918,1265,210.5,150,7
"ENSCHAG00000014703"," kin","ENSCHAG00000014703",NA,"protein_coding","Atlantic herring",16,6.54607,"Kin17 DNA and RNA binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-3689]",44.98,2,4250,1341,1341,NA,NA,11.5
"ENSCHAG00000014784"," itih2","ENSCHAG00000014784",NA,"protein_coding","Atlantic herring",16,6.551354,"inter-alpha-trypsin inhibitor heavy chain 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1942]",44.71,10,14690,2568,2568,667,NA,18
"ENSCHAG00000017519"," itih5","ENSCHAG00000017519",NA,"protein_coding","Atlantic herring",16,6.57173,"inter-alpha-trypsin inhibitor heavy chain 5 [Source:ZFIN;Acc:ZDB-GENE-041210-193]",46.95,1,23865,3180,5681,364,2135,15
"ENSCHAG00000017576"," tmem110l","ENSCHAG00000017576",105898372,"protein_coding","Atlantic herring",16,6.595928,"transmembrane protein 110-like [Source:NCBI gene;Acc:105898372]",43.92,1,17145,885,3030,357,1786,8
"ENSCHAG00000025982"," dock4b","ENSCHAG00000025982",NA,"protein_coding","Atlantic herring",16,10.457728,"dedicator of cytokinesis 4b [Source:ZFIN;Acc:ZDB-GENE-060130-74]",45.61,4,86185,5292,5292,NA,NA,46
"ENSCHAG00000000859"," ifrd1","ENSCHAG00000000859",105897582,"protein_coding","Atlantic herring",16,10.641757,"interferon related developmental regulator 1 [Source:NCBI gene;Acc:105897582]",44.2,5,7137,1281,1605,223,314,11
"ENSCHAG00000002645"," uhrf1bp1l","ENSCHAG00000002645",NA,"protein_coding","Atlantic herring",16,22.299206,"UHRF1 binding protein 1-like [Source:ZFIN;Acc:ZDB-GENE-041210-177]",46.6,7,47366,3684,3684,NA,NA,20
"ENSCHAG00000005896"," anks1b","ENSCHAG00000005896",NA,"protein_coding","Atlantic herring",16,22.35222,"ankyrin repeat and sterile alpha motif domain containing 1B [Source:NCBI gene;Acc:565408]",46.99,3,292969,3696,4696,NA,999,26
"ENSCHAG00000025749"," wnk1b","ENSCHAG00000025749",NA,"protein_coding","Atlantic herring",16,26.674855,"WNK lysine deficient protein kinase 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2656]",49.95,2,100312,5409,5928,518,NA,20
"ENSCHAG00000025791"," ERC1","ENSCHAG00000025791",NA,"protein_coding","Atlantic herring",16,26.859661,"ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072]",47.72,10,195522,3255,4321,237,999,17
"ENSCHAG00000026035"," wnt5b","ENSCHAG00000026035",NA,"protein_coding","Atlantic herring",16,26.954079,"wingless-type MMTV integration site family, member 5b [Source:NCBI gene;Acc:30105]",50.43,3,13830,1173,1284,53,110,4
"ENSCHAG00000009863"," PALMD","ENSCHAG00000009863",NA,"protein_coding","Atlantic herring",17,9.58504,"palmdelphin [Source:HGNC Symbol;Acc:HGNC:15846]",45.15,1,13449,1551,2668,373,368,8
"ENSCHAG00000009873"," plppr4b","ENSCHAG00000009873",NA,"protein_coding","Atlantic herring",17,9.621566,"phospholipid phosphatase related 4b [Source:ZFIN;Acc:ZDB-GENE-091118-37]",49.99,1,7585,1767,1767,NA,NA,8
"ENSCHAG00000009914"," plppr5b","ENSCHAG00000009914",NA,"protein_coding","Atlantic herring",17,9.645231,"phospholipid phosphatase related 5b [Source:ZFIN;Acc:ZDB-GENE-070620-15]",45.07,4,70573,981,1701,63,275,8
"ENSCHAG00000009950"," snx7","ENSCHAG00000009950",NA,"protein_coding","Atlantic herring",17,9.729263,"sorting nexin 7 [Source:ZFIN;Acc:ZDB-GENE-040704-77]",46.45,3,21472,1317,2123,229,575,9
"ENSCHAG00000010019"," dpyda.3","ENSCHAG00000010019",105889391,"protein_coding","Atlantic herring",17,9.805418,"dihydropyrimidine dehydrogenase [Source:NCBI gene;Acc:105889391]",45.06,10,149525,3072,3764,324,685,23
"ENSCHAG00000014123"," actr3b","ENSCHAG00000014123",105889382,"protein_coding","Atlantic herring",17,13.40392,"actin related protein 3B [Source:NCBI gene;Acc:105889382]",42.26,9,17975,1083,1438,88,901,10
"ENSCHAG00000015129"," XRCC2","ENSCHAG00000015129",105889310,"protein_coding","Atlantic herring",17,13.421998,"X-ray repair cross complementing 2 [Source:NCBI gene;Acc:105889310]",45.13,1,2226,942,1632,453,235,3
"ENSCHAG00000015457"," prkag2a","ENSCHAG00000015457",NA,"protein_coding","Atlantic herring",17,13.553431,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit a [Source:ZFIN;Acc:ZDB-GENE-060929-160]",46.18,10,60845,1456.5,1456.5,NA,NA,13.5
"ENSCHAG00000018779"," cox4i1l","ENSCHAG00000018779",105889309,"protein_coding","Atlantic herring",17,13.620614,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like [Source:NCBI gene;Acc:105889309]",45.97,1,9896,522,1316,NA,793,4
"ENSCHAG00000018783"," bcl2a","ENSCHAG00000018783",105889308,"protein_coding","Atlantic herring",17,13.631635,"apoptosis regulator Bcl-2-like [Source:NCBI gene;Acc:105889308]",47.38,1,64982,684,684,NA,NA,2
"ENSCHAG00000014895"," eif5a","ENSCHAG00000014895",105894771,"protein_coding","Atlantic herring",17,27.199827,"eukaryotic translation initiation factor 5A2 [Source:NCBI gene;Acc:105894771]",40.79,2,2588,468,1153,19,664,3.5
"ENSCHAG00000015013"," TNIK","ENSCHAG00000015013",NA,"protein_coding","Atlantic herring",17,27.208121,"TRAF2 and NCK interacting kinase [Source:HGNC Symbol;Acc:HGNC:30765]",48.85,9,44675,3438,3438,NA,NA,26
"ENSCHAG00000019971"," pld1b","ENSCHAG00000019971",NA,"protein_coding","Atlantic herring",17,27.269824,"phospholipase D1b [Source:ZFIN;Acc:ZDB-GENE-070510-3]",46.3,10,31280,2989.5,4307,167.5,999,24
"ENSCHAG00000023319"," ghsrb","ENSCHAG00000023319",105894704,"protein_coding","Atlantic herring",17,27.30808,"growth hormone secretagogue receptor type 1-like [Source:NCBI gene;Acc:105894704]",43.77,1,2078,1113,1618,375,128,2
"ENSCHAG00000023326"," fndc3bb","ENSCHAG00000023326",NA,"protein_coding","Atlantic herring",17,27.312403,"fibronectin type III domain containing 3Bb [Source:ZFIN;Acc:ZDB-GENE-070510-2]",47.14,5,28744,2910,5133,NA,2222,21
"ENSCHAG00000023580"," larp4b","ENSCHAG00000023580",NA,"protein_coding","Atlantic herring",17,27.380101,"La ribonucleoprotein 4B [Source:ZFIN;Acc:ZDB-GENE-061027-39]",46.09,2,7563,1633.5,1633.5,NA,NA,12
"ENSCHAG00000023650"," dip2ca","ENSCHAG00000023650",NA,"protein_coding","Atlantic herring",17,27.391469,"disco-interacting protein 2 homolog Ca [Source:ZFIN;Acc:ZDB-GENE-031118-39]",49.75,10,106566,4612.5,4662,71,NA,36.5
"ENSCHAG00000002881"," faah2b","ENSCHAG00000002881",NA,"protein_coding","Atlantic herring",18,12.815468,"fatty acid amide hydrolase 2b [Source:NCBI gene;Acc:768298]",45.93,3,18204,1533,2088,497,461,12
"ENSCHAG00000003395"," pik3c3","ENSCHAG00000003395",NA,"protein_coding","Atlantic herring",18,12.865278,"phosphatidylinositol 3-kinase, catalytic subunit type 3 [Source:ZFIN;Acc:ZDB-GENE-050410-13]",45.57,6,13497,2571,2958,NA,386,24.5
"ENSCHAG00000003925"," rgp1","ENSCHAG00000003925",105904568,"protein_coding","Atlantic herring",18,12.88602,"RGP1 homolog, RAB6A GEF complex partner 1 [Source:NCBI gene;Acc:105904568]",43.58,1,7548,1170,1786,NA,615,8
"ENSCHAG00000004008"," gba2","ENSCHAG00000004008",105904567,"protein_coding","Atlantic herring",18,12.894607,"glucosylceramidase beta 2 [Source:NCBI gene;Acc:105904567]",43.04,8,19941,2590.5,3336.5,372,328,19
"ENSCHAG00000014576"," dnah2","ENSCHAG00000014576",105903092,"protein_coding","Atlantic herring",18,18.187221,"dynein axonemal heavy chain 2 [Source:NCBI gene;Acc:105903092]",46.81,1,177440,13233,13233,NA,NA,84
"ENSCHAG00000015440"," kdm6ba","ENSCHAG00000015440",NA,"protein_coding","Atlantic herring",18,18.447488,"lysine (K)-specific demethylase 6B, a [Source:ZFIN;Acc:ZDB-GENE-091005-1]",52.95,1,9902,4320,4593,NA,272,13
"ENSCHAG00000015574"," tmem88b","ENSCHAG00000015574",105903129,"protein_coding","Atlantic herring",18,18.469889,"transmembrane protein 88 [Source:NCBI gene;Acc:105903129]",49.33,2,7051,606,618,11,NA,2.5
"ENSCHAG00000015602"," nlgn2a","ENSCHAG00000015602",NA,"protein_coding","Atlantic herring",18,18.485859,"neuroligin 2a [Source:ZFIN;Acc:ZDB-GENE-090918-2]",45.87,7,138481,2475,2571,747,NA,9
"ENSCHAG00000006684"," mylipa","ENSCHAG00000006684",NA,"protein_coding","Atlantic herring",19,1.343064,"myosin regulatory light chain interacting protein a [Source:NCBI gene;Acc:335888]",51.29,1,12950,1485,2740,254,999,7
"ENSCHAG00000006699"," meox2b","ENSCHAG00000006699",NA,"protein_coding","Atlantic herring",19,1.41646,"mesenchyme homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-060503-853]",47.5,1,24032,909,1909,NA,999,3
"ENSCHAG00000003146"," csmd2","ENSCHAG00000003146",NA,"protein_coding","Atlantic herring",19,3.947232,"CUB and Sushi multiple domains 2 [Source:ZFIN;Acc:ZDB-GENE-030616-39]",47.1,8,363649,10284,11988,677,773,63.5
"ENSCHAG00000006260"," angpt2b","ENSCHAG00000006260",NA,"protein_coding","Atlantic herring",19,4.493547,"angiopoietin 2b [Source:ZFIN;Acc:ZDB-GENE-010817-2]",46.24,1,43610,1401,2077,NA,675,10
"ENSCHAG00000006329"," trappc3","ENSCHAG00000006329",NA,"protein_coding","Atlantic herring",19,4.587018,"trafficking protein particle complex 3 [Source:ZFIN;Acc:ZDB-GENE-040801-120]",47.26,2,8647,543,1342,182,615,5
"ENSCHAG00000017099"," ctps1a","ENSCHAG00000017099",NA,"protein_coding","Atlantic herring",19,21.932159,"CTP synthase 1a [Source:NCBI gene;Acc:322089]",43.62,8,9683,1746,2329,295,17,17
"ENSCHAG00000017510"," gcnt3","ENSCHAG00000017510",105903624,"protein_coding","Atlantic herring",19,21.959833,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 3-like [Source:NCBI gene;Acc:105903624]",45.87,1,1259,1260,1260,NA,NA,1
"ENSCHAG00000022807"," znhit3","ENSCHAG00000022807",105903477,"protein_coding","Atlantic herring",20,7.576012,"zinc finger HIT-type containing 3 [Source:NCBI gene;Acc:105903477]",38.64,1,3428,429,1884,126,1327,5
"ENSCHAG00000006532"," sbf2","ENSCHAG00000006532",NA,"protein_coding","Atlantic herring",20,22.743166,"SET binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-030911-10]",47.07,10,53867,5343,5343,NA,NA,40
"ENSCHAG00000009376"," ipo7","ENSCHAG00000009376",NA,"protein_coding","Atlantic herring",20,22.801918,"importin 7 [Source:ZFIN;Acc:ZDB-GENE-030131-458]",46.33,9,52344,2977.5,5488,737,3005,23
"ENSCHAG00000009288"," BEST3","ENSCHAG00000009288",105892414,"protein_coding","Atlantic herring",21,5.993525,"bestrophin 3 [Source:NCBI gene;Acc:105892414]",41.47,2,19162,1914,2276,NA,361,9.5
"ENSCHAG00000009624"," nots","ENSCHAG00000009624",NA,"protein_coding","Atlantic herring",21,6.013594,"nothepsin [Source:ZFIN;Acc:ZDB-GENE-010620-1]",42.19,1,5557,1218,2205,907,78,9
"ENSCHAG00000009633"," cct2","ENSCHAG00000009633",105892562,"protein_coding","Atlantic herring",21,6.018711,"chaperonin containing TCP1 subunit 2 [Source:NCBI gene;Acc:105892562]",43.96,5,8125,1551,1666,99,276,15
"ENSCHAG00000009684"," cpsf6","ENSCHAG00000009684",NA,"protein_coding","Atlantic herring",21,6.026757,"cleavage and polyadenylation specific factor 6 [Source:NCBI gene;Acc:327069]",43.66,4,13229,1653,2834,547,315.5,10
"ENSCHAG00000009747"," dkc1","ENSCHAG00000009747",105892526,"protein_coding","Atlantic herring",21,6.043678,"dyskerin pseudouridine synthase 1 [Source:NCBI gene;Acc:105892526]",43.9,5,6912,1554,2343,993,543,13
"ENSCHAG00000010799"," ppp6r2a","ENSCHAG00000010799",NA,"protein_coding","Atlantic herring",21,6.055078,"protein phosphatase 6, regulatory subunit 2a [Source:ZFIN;Acc:ZDB-GENE-030131-5428]",47.01,3,15232,1737,2105,183,NA,18
"ENSCHAG00000011339"," sbf1","ENSCHAG00000011339",NA,"protein_coding","Atlantic herring",21,6.079822,"SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]",47.62,10,37844,5538,5538,NA,NA,41.5
"ENSCHAG00000014179"," sbf1","ENSCHAG00000014179",NA,"protein_coding","Atlantic herring",21,6.152567,"SET binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-139]",47.58,5,36118,5613,5613,NA,NA,42
"ENSCHAG00000015251"," adm2a","ENSCHAG00000015251",105892464,"protein_coding","Atlantic herring",21,6.207075,"adrenomedullin 2 [Source:NCBI gene;Acc:105892464]",46.1,1,14453,534,4452,199.5,3516,3
"ENSCHAG00000015352"," hsp90b1","ENSCHAG00000015352",NA,"protein_coding","Atlantic herring",21,6.260639,"heat shock protein 90, beta (grp94), member 1 [Source:ZFIN;Acc:ZDB-GENE-031002-1]",45.2,8,10224,1842,2595.5,119,947,16.5
"ENSCHAG00000017659"," glt8d2","ENSCHAG00000017659",105892392,"protein_coding","Atlantic herring",21,6.274526,"glycosyltransferase 8 domain containing 2 [Source:NCBI gene;Acc:105892392]",44.29,1,3668,1062,1062,NA,NA,8
"ENSCHAG00000017821"," fbxo18","ENSCHAG00000017821",NA,"protein_coding","Atlantic herring",21,6.283176,"F-box DNA helicase 1 [Source:ZFIN;Acc:ZDB-GENE-041210-99]",46.54,3,12465,3076.5,3488,NA,822,23
"ENSCHAG00000005803"," sema5bb","ENSCHAG00000005803",NA,"protein_coding","Atlantic herring",21,26.232398,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5Bb [Source:ZFIN;Acc:ZDB-GENE-130530-778]",47.47,5,27534,2379,2676,147.5,NA,15
"ENSCHAG00000006488"," cacnb4b","ENSCHAG00000006488",NA,"protein_coding","Atlantic herring",21,26.313477,"calcium channel, voltage-dependent, beta 4b subunit [Source:ZFIN;Acc:ZDB-GENE-060421-7907]",46.47,6,40992,960,1722,125,NA,12
"ENSCHAG00000023220"," exoc6","ENSCHAG00000023220",NA,"protein_coding","Atlantic herring",23,14.881365,"exocyst complex component 6 [Source:ZFIN;Acc:ZDB-GENE-040426-2511]",44.72,10,57625,2367,3962,14,1579,20.5
"ENSCHAG00000024185"," cyp26a1","ENSCHAG00000024185",105891210,"protein_coding","Atlantic herring",23,14.946879,"cytochrome P450 26A1 [Source:NCBI gene;Acc:105891210]",44.29,1,2819,1473,1840,NA,366,7
"ENSCHAG00000024206"," reep3b","ENSCHAG00000024206",105891221,"protein_coding","Atlantic herring",23,14.982449,"receptor accessory protein 3 [Source:NCBI gene;Acc:105891221]",46.38,2,40781,778.5,2239.5,123,1336,8.5
"ENSCHAG00000024226"," jmjd1cb","ENSCHAG00000024226",105891208,"protein_coding","Atlantic herring",23,15.023127,"jumonji domain containing 1C [Source:NCBI gene;Acc:105891208]",47.9,6,148587,7965,8416,367,565,30
"ENSCHAG00000024345"," nrbf2b","ENSCHAG00000024345",105891224,"protein_coding","Atlantic herring",23,15.180749,"nuclear receptor binding factor 2 [Source:NCBI gene;Acc:105891224]",46.69,1,4846,879,2685,781,1023,4
"ENSCHAG00000020339"," irf2bp2b","ENSCHAG00000020339",105890325,"protein_coding","Atlantic herring",24,5.808482,"interferon regulatory factor 2-binding protein 2-B-like [Source:NCBI gene;Acc:105890325]",48.61,1,4796,1590,4385,NA,2794,2
"ENSCHAG00000020353"," map1lc3c","ENSCHAG00000020353",NA,"protein_coding","Atlantic herring",24,5.923065,"microtubule-associated protein 1 light chain 3 gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1080]",40.44,1,1804,462,1381,816,101,4
"ENSCHAG00000020390"," strn","ENSCHAG00000020390",NA,"protein_coding","Atlantic herring",24,5.926693,"striatin, calmodulin binding protein [Source:ZFIN;Acc:ZDB-GENE-070112-1172]",45.83,10,55111,2301,3147,274,570,17
"ENSCHAG00000020990"," opn6a","ENSCHAG00000020990",105890316,"protein_coding","Atlantic herring",24,6.002928,"opsin-5-like [Source:NCBI gene;Acc:105890316]",43.82,1,12791,1293,2295,482,518,6
