"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr12",22886763,0.083,"upstream_gene_variant","MODIFIER","pdcl","ENSCHAG00000025906","protein_coding"
"chr12",22888370,0.067,"upstream_gene_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22889506,0.071,"upstream_gene_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22890593,0.055,"intron_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22890874,0.059,"intron_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22891205,0.174,"intron_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22894555,0.073,"intron_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22896001,0.061,"intron_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22897819,0.166,"synonymous_variant","LOW","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22899774,0.068,"synonymous_variant","LOW","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22899824,0.068,"synonymous_variant","LOW","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22902248,0.111,"3_prime_UTR_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22902320,0.997,"3_prime_UTR_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22903646,0.061,"downstream_gene_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22906063,0.078,"downstream_gene_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22906379,0.052,"downstream_gene_variant","MODIFIER","st8sia5","ENSCHAG00000025920","protein_coding"
"chr12",22912146,0.12,"intergenic_region","MODIFIER","st8sia5-ENSCHAG00000025936","ENSCHAG00000025920-ENSCHAG00000025936",""
"chr12",22913756,0.077,"upstream_gene_variant","MODIFIER","ENSCHAG00000025936","ENSCHAG00000025936","protein_coding"
"chr12",22969012,0.064,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22969296,0.08,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22969320,0.076,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22969461,0.062,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22970950,0.128,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22971458,0.067,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22971493,0.068,"intron_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22972751,0.195,"downstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22972804,0.523,"downstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22972887,0.076,"downstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22973283,0.079,"downstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22973824,0.057,"downstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22976685,0.202,"upstream_gene_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22976782,0.074,"upstream_gene_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22977742,0.058,"upstream_gene_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22978250,0.16,"missense_variant","MODERATE","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22978987,0.065,"upstream_gene_variant","MODIFIER","zgc:77838","ENSCHAG00000025971","protein_coding"
"chr12",22979552,0.179,"synonymous_variant","LOW","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22979680,0.072,"downstream_gene_variant","MODIFIER","spout1","ENSCHAG00000025977","protein_coding"
"chr12",22979892,0.171,"downstream_gene_variant","MODIFIER","spout1","ENSCHAG00000025977","protein_coding"
"chr12",22980100,0.072,"5_prime_UTR_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22980303,0.089,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22980881,0.129,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22980922,0.059,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22981138,0.064,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22981477,0.053,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22981842,0.229,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22982408,0.221,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22982801,0.231,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22983806,0.1,"upstream_gene_variant","MODIFIER","si:ch73-29c22.1","ENSCHAG00000025974","protein_coding"
"chr12",22988327,0.069,"synonymous_variant","LOW","nsa2","ENSCHAG00000025990","protein_coding"
"chr12",22990230,0.058,"synonymous_variant","LOW","tor1","ENSCHAG00000025993","protein_coding"
"chr12",22991000,0.07,"synonymous_variant","LOW","tor1","ENSCHAG00000025993","protein_coding"
"chr12",22992897,0.107,"downstream_gene_variant","MODIFIER","nsa2","ENSCHAG00000025990","protein_coding"
"chr12",22999166,0.061,"downstream_gene_variant","MODIFIER","tor1","ENSCHAG00000025993","protein_coding"
"chr12",22999167,0.06,"downstream_gene_variant","MODIFIER","tor1","ENSCHAG00000025993","protein_coding"
"chr12",24801520,0.09,"upstream_gene_variant","MODIFIER","SNORA74","ENSCHAG00000026441","snoRNA"
"chr12",24801552,0.107,"upstream_gene_variant","MODIFIER","SNORA74","ENSCHAG00000026441","snoRNA"
"chr12",24801587,0.077,"upstream_gene_variant","MODIFIER","SNORA74","ENSCHAG00000026441","snoRNA"
"chr12",24801983,0.069,"upstream_gene_variant","MODIFIER","SNORA74","ENSCHAG00000026441","snoRNA"
"chr12",24807688,0.07,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24816950,0.085,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24817452,0.164,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24817508,0.082,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24818002,0.15,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24819086,0.072,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24824053,0.055,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24824145,0.063,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24826636,0.076,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24831049,0.093,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24831167,0.059,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24831547,0.065,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24831799,0.052,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24834504,0.066,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24834522,0.063,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24834565,0.052,"intron_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24838166,0.076,"downstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24840524,0.064,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24840756,0.063,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24845564,0.103,"synonymous_variant","LOW","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24846386,0.081,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24846435,0.079,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24846490,0.084,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24846981,0.152,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24847011,0.95,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24847108,0.083,"upstream_gene_variant","MODIFIER","rictorb","ENSCHAG00000026229","protein_coding"
"chr12",24847363,0.081,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24847442,0.105,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24847506,0.138,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24848900,0.096,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24849743,0.064,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24849744,0.064,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24849893,0.064,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24850001,0.086,"synonymous_variant","LOW","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24850152,0.088,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24850239,0.206,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24852483,0.148,"intron_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24854567,0.096,"upstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24854767,0.083,"upstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24854840,0.09,"upstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24854909,0.093,"upstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24856712,0.081,"upstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24857398,0.089,"5_prime_UTR_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24859702,0.07,"upstream_gene_variant","MODIFIER","fybb","ENSCHAG00000026445","protein_coding"
"chr12",24860756,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24861055,0.091,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24861488,0.059,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24861493,0.061,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24861499,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24862038,0.09,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24862988,0.104,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24864824,0.093,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24864893,0.093,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24865146,0.063,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24865434,0.109,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24865473,0.064,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24865558,0.173,"upstream_gene_variant","MODIFIER","ENSCHAG00000026449","ENSCHAG00000026449","protein_coding"
"chr12",24866479,0.102,"upstream_gene_variant","MODIFIER","ccdc80l2","ENSCHAG00000026451","protein_coding"
"chr12",24866638,0.082,"upstream_gene_variant","MODIFIER","ccdc80l2","ENSCHAG00000026451","protein_coding"
"chr12",24866779,0.339,"upstream_gene_variant","MODIFIER","ccdc80l2","ENSCHAG00000026451","protein_coding"
"chr12",24876031,0.064,"intron_variant","MODIFIER","nnt","ENSCHAG00000026492","protein_coding"
"chr12",24876032,0.064,"intron_variant","MODIFIER","nnt","ENSCHAG00000026492","protein_coding"
"chr12",24888192,0.073,"intron_variant","MODIFIER","nnt","ENSCHAG00000026492","protein_coding"
"chr12",24919955,0.077,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24923267,0.066,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24924857,0.071,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24926393,0.068,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24943398,0.081,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24944013,0.101,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24944500,0.071,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24944547,0.088,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24945189,0.065,"intergenic_region","MODIFIER","nnt-fgf10a","ENSCHAG00000026492-ENSCHAG00000026910",""
"chr12",24947908,0.064,"downstream_gene_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24948903,0.08,"downstream_gene_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24951928,0.07,"downstream_gene_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24955412,0.071,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24955674,0.065,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24955675,0.066,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24962105,0.057,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24968300,0.079,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24968493,0.108,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24968571,0.108,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24968784,0.062,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24970361,0.066,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24971214,0.077,"intron_variant","MODIFIER","fgf10a","ENSCHAG00000026910","protein_coding"
"chr12",24987965,0.06,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24994377,0.069,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24994483,0.056,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24995077,0.079,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24995579,0.847,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24996718,0.175,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24998110,0.074,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24998360,0.098,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24998846,0.067,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24999463,0.058,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",24999549,0.058,"intergenic_region","MODIFIER","fgf10a-rai14","ENSCHAG00000026910-ENSCHAG00000026917",""
"chr12",25004117,0.073,"downstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25004229,0.075,"downstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25004672,0.107,"downstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25004966,0.07,"downstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25006161,0.065,"3_prime_UTR_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25009989,0.087,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25015684,0.068,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25016230,0.055,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25018171,0.093,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25022170,0.057,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25023278,0.073,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25023442,0.054,"missense_variant","MODERATE","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25023590,0.071,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25023654,0.09,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25023660,1,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25024477,0.077,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25025809,0.13,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25026195,0.059,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25027323,0.075,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25027981,0.082,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25028034,0.065,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25030572,0.069,"synonymous_variant","LOW","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25042033,0.06,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25042278,0.059,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25042406,0.072,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25042938,0.056,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25043514,0.066,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25043519,0.066,"intron_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25043904,0.129,"upstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25045001,0.078,"upstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25047224,0.056,"upstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25047558,0.194,"upstream_gene_variant","MODIFIER","rai14","ENSCHAG00000026917","protein_coding"
"chr12",25061308,0.055,"upstream_gene_variant","MODIFIER","ENSCHAG00000026925","ENSCHAG00000026925","protein_coding"
"chr12",25063644,0.077,"downstream_gene_variant","MODIFIER","ENSCHAG00000026936","ENSCHAG00000026936","protein_coding"
"chr12",25070985,0.07,"upstream_gene_variant","MODIFIER","ENSCHAG00000026925","ENSCHAG00000026925","protein_coding"
"chr12",25071369,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000026925","ENSCHAG00000026925","protein_coding"
"chr12",25073198,0.08,"upstream_gene_variant","MODIFIER","ENSCHAG00000026925","ENSCHAG00000026925","protein_coding"
"chr12",25073494,0.082,"upstream_gene_variant","MODIFIER","ENSCHAG00000026925","ENSCHAG00000026925","protein_coding"
"chr12",25074838,0.059,"intergenic_region","MODIFIER","ENSCHAG00000026936-rxfp3","ENSCHAG00000026936-ENSCHAG00000026939",""
"chr12",25075016,0.327,"intergenic_region","MODIFIER","ENSCHAG00000026936-rxfp3","ENSCHAG00000026936-ENSCHAG00000026939",""
"chr12",25075669,0.077,"upstream_gene_variant","MODIFIER","rxfp3","ENSCHAG00000026939","protein_coding"
"chr12",25078806,0.205,"upstream_gene_variant","MODIFIER","rxfp3","ENSCHAG00000026939","protein_coding"
"chr12",25081715,0.081,"downstream_gene_variant","MODIFIER","rxfp3","ENSCHAG00000026939","protein_coding"
"chr12",25083006,0.329,"downstream_gene_variant","MODIFIER","rxfp3","ENSCHAG00000026939","protein_coding"
"chr12",25083867,0.062,"downstream_gene_variant","MODIFIER","rxfp3","ENSCHAG00000026939","protein_coding"
"chr12",25086492,0.059,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25092333,0.084,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25092403,0.082,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25092497,0.069,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25092652,0.067,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25093604,0.067,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25093682,0.11,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25095097,0.081,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25095604,0.074,"intron_variant","MODIFIER","slc45a2","ENSCHAG00000026941","protein_coding"
"chr12",25200821,0.076,"upstream_gene_variant","MODIFIER","rbp4l","ENSCHAG00000027680","protein_coding"
"chr12",25201504,0.071,"5_prime_UTR_variant","MODIFIER","rbp4l","ENSCHAG00000027680","protein_coding"
"chr12",25205349,0.117,"downstream_gene_variant","MODIFIER","rbp4l","ENSCHAG00000027680","protein_coding"
"chr12",25205395,0.062,"downstream_gene_variant","MODIFIER","rbp4l","ENSCHAG00000027680","protein_coding"
"chr12",25206310,0.1,"downstream_gene_variant","MODIFIER","rbp4l","ENSCHAG00000027680","protein_coding"
"chr12",25207001,0.069,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25207535,0.06,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25208622,0.109,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25208735,0.067,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25208948,0.165,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25209668,0.061,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25209718,0.064,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25209755,0.052,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25209967,0.06,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25211077,0.078,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25211096,0.072,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25211103,0.077,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25211258,0.824,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25211344,0.074,"upstream_gene_variant","MODIFIER","slc26a1","ENSCHAG00000027681","protein_coding"
"chr12",25215143,0.15,"upstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25220419,0.079,"intron_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25220434,0.082,"intron_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25220619,0.063,"intron_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25221526,0.095,"downstream_gene_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25223629,0.077,"stop_lost","HIGH","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25227547,0.07,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25228080,0.058,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25228252,0.061,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25229411,0.067,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25230129,0.052,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25230255,0.087,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25230500,0.085,"downstream_gene_variant","MODIFIER","zgc:86764","ENSCHAG00000027682","protein_coding"
"chr12",25230868,0.098,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25230999,0.053,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25235237,0.068,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25235355,0.078,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25235369,0.08,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25242961,0.059,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25242976,0.071,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25242998,0.062,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25247017,0.094,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
"chr12",25250790,0.064,"intron_variant","MODIFIER","si:dkey-247m21.3","ENSCHAG00000027683","protein_coding"
