"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000016589"," ten1","ENSCHAG00000016589",NA,"protein_coding","Atlantic herring",26,6.145447,"TEN1 subunit of CST complex [Source:ZFIN;Acc:ZDB-GENE-030131-8755]",40.06,2,2198,423,948.5,486,281,2.5
"ENSCHAG00000016602"," evpla","ENSCHAG00000016602",NA,"protein_coding","Atlantic herring",26,6.147483,"envoplakin a [Source:ZFIN;Acc:ZDB-GENE-030829-19]",44.17,2,13575,5376,5376,NA,NA,16.5
"ENSCHAG00000016758"," srp68","ENSCHAG00000016758",NA,"protein_coding","Atlantic herring",26,6.166256,"signal recognition particle 68 [Source:ZFIN;Acc:ZDB-GENE-040831-3]",44.85,4,113132,1665,4353,81,2605,16
"ENSCHAG00000016902"," polg2","ENSCHAG00000016902",NA,"protein_coding","Atlantic herring",26,6.178497,"polymerase (DNA directed), gamma 2, accessory subunit [Source:ZFIN;Acc:ZDB-GENE-060810-116]",42.52,1,3569,1371,1702,NA,330,8
"ENSCHAG00000016996"," acox1","ENSCHAG00000016996",NA,"protein_coding","Atlantic herring",26,6.187798,"acyl-CoA oxidase 1, palmitoyl [Source:ZFIN;Acc:ZDB-GENE-041010-219]",45.68,9,16271,1878,2452,159,543,14
"ENSCHAG00000025169"," ap1m2","ENSCHAG00000025169",105910163,"protein_coding","Atlantic herring",26,7.500363,"AP-1 complex subunit mu-2 [Source:NCBI gene;Acc:105910163]",39.61,6,6873,1272,1845,229,572,12
"ENSCHAG00000025438"," cdkn2d","ENSCHAG00000025438",105910174,"protein_coding","Atlantic herring",26,7.507452,"cyclin dependent kinase inhibitor 2D [Source:NCBI gene;Acc:105910174]",39.8,2,2431,513,1491,261,662,2.5
"ENSCHAG00000025442"," si:zfos-323e3.4","ENSCHAG00000025442",NA,"protein_coding","Atlantic herring",26,7.514417,"si:zfos-323e3.4 [Source:ZFIN;Acc:ZDB-GENE-120215-44]",47.36,1,6118,2436,4615,102,2075,2
"ENSCHAG00000025443"," keap1b","ENSCHAG00000025443",105910173,"protein_coding","Atlantic herring",26,7.522521,"kelch like ECH associated protein 1 [Source:NCBI gene;Acc:105910173]",47.12,1,11301,1785,2976,NA,1190,6
"ENSCHAG00000025449"," S1PR5","ENSCHAG00000025449",105910156,"protein_coding","Atlantic herring",26,7.542185,"sphingosine 1-phosphate receptor 1-like [Source:NCBI gene;Acc:105910156]",64.01,1,1205,1206,1206,NA,NA,1
"ENSCHAG00000025451"," fdx2","ENSCHAG00000025451",105910155,"protein_coding","Atlantic herring",26,7.600877,"adrenodoxin-like protein, mitochondrial [Source:NCBI gene;Acc:105910155]",39.31,1,4051,591,1697,148,956,5
"ENSCHAG00000025466"," HMOX1","ENSCHAG00000025466",NA,"protein_coding","Atlantic herring",26,7.682516,"heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]",44.32,2,4196,886.5,2363,486,501.5,6.5
"ENSCHAG00000025522"," pde6ha","ENSCHAG00000025522",105910162,"protein_coding","Atlantic herring",26,7.737546,"retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma-like [Source:NCBI gene;Acc:105910162]",44.44,2,132472,219,1059,349,489,3
"ENSCHAG00000025529"," rbfox2","ENSCHAG00000025529",NA,"protein_coding","Atlantic herring",26,7.752935,"RNA binding fox-1 homolog 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2464]",45.41,4,158183,1011,1711,605,93,8.5
