"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000018288"," abcc9","ENSCHAG00000018288",NA,"protein_coding","Atlantic herring",16,24.367937,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:ZFIN;Acc:ZDB-GENE-050517-23]",46.26,10,71409,4383,5636,125.5,999,36.5
"ENSCHAG00000018873"," kcnj8","ENSCHAG00000018873",105909988,"protein_coding","Atlantic herring",16,24.441029,"potassium inwardly rectifying channel subfamily J member 8 [Source:NCBI gene;Acc:105909988]",48.16,2,3172,1255.5,2234,762,430,2.5
"ENSCHAG00000018948"," cmasa","ENSCHAG00000018948",NA,"protein_coding","Atlantic herring",16,24.470975,"cytidine monophosphate N-acetylneuraminic acid synthetase a [Source:NCBI gene;Acc:561018]",42.29,1,12263,1299,2555,NA,1255,9
"ENSCHAG00000003449"," aldh18a1","ENSCHAG00000003449",105912596,"protein_coding","Atlantic herring",16,25.539503,"aldehyde dehydrogenase 18 family member A1 [Source:NCBI gene;Acc:105912596]",50.95,7,12432,2353.5,2365.5,24,NA,17
"ENSCHAG00000005917"," tcf7l2","ENSCHAG00000005917",NA,"protein_coding","Atlantic herring",16,25.660027,"transcription factor 7 like 2 [Source:ZFIN;Acc:ZDB-GENE-991110-8]",47.47,1,88624,810,1326,366,148,7
"ENSCHAG00000025749"," wnk1b","ENSCHAG00000025749",NA,"protein_coding","Atlantic herring",16,26.674855,"WNK lysine deficient protein kinase 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2656]",49.95,2,100312,5409,5928,518,NA,20
"ENSCHAG00000025791"," ERC1","ENSCHAG00000025791",NA,"protein_coding","Atlantic herring",16,26.859661,"ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072]",47.72,10,195522,3255,4321,237,999,17
"ENSCHAG00000026035"," wnt5b","ENSCHAG00000026035",NA,"protein_coding","Atlantic herring",16,26.954079,"wingless-type MMTV integration site family, member 5b [Source:NCBI gene;Acc:30105]",50.43,3,13830,1173,1284,53,110,4
"ENSCHAG00000019971"," pld1b","ENSCHAG00000019971",NA,"protein_coding","Atlantic herring",17,27.269824,"phospholipase D1b [Source:ZFIN;Acc:ZDB-GENE-070510-3]",46.3,10,31280,2989.5,4307,167.5,999,24
"ENSCHAG00000023319"," ghsrb","ENSCHAG00000023319",105894704,"protein_coding","Atlantic herring",17,27.30808,"growth hormone secretagogue receptor type 1-like [Source:NCBI gene;Acc:105894704]",43.77,1,2078,1113,1618,375,128,2
"ENSCHAG00000023326"," fndc3bb","ENSCHAG00000023326",NA,"protein_coding","Atlantic herring",17,27.312403,"fibronectin type III domain containing 3Bb [Source:ZFIN;Acc:ZDB-GENE-070510-2]",47.14,5,28744,2910,5133,NA,2222,21
"ENSCHAG00000023580"," larp4b","ENSCHAG00000023580",NA,"protein_coding","Atlantic herring",17,27.380101,"La ribonucleoprotein 4B [Source:ZFIN;Acc:ZDB-GENE-061027-39]",46.09,2,7563,1633.5,1633.5,NA,NA,12
"ENSCHAG00000023650"," dip2ca","ENSCHAG00000023650",NA,"protein_coding","Atlantic herring",17,27.391469,"disco-interacting protein 2 homolog Ca [Source:ZFIN;Acc:ZDB-GENE-031118-39]",49.75,10,106566,4612.5,4662,71,NA,36.5
"ENSCHAG00000024539"," zmynd11","ENSCHAG00000024539",NA,"protein_coding","Atlantic herring",17,27.503096,"zinc finger, MYND-type containing 11 [Source:ZFIN;Acc:ZDB-GENE-050522-301]",44.48,6,13575,1842,2183,169.5,NA,15
"ENSCHAG00000024695"," vipr2","ENSCHAG00000024695",NA,"protein_coding","Atlantic herring",17,27.524156,"vasoactive intestinal peptide receptor 2 [Source:ZFIN;Acc:ZDB-GENE-010406-4]",44.97,5,30603,1203,1886,48.5,583,12
"ENSCHAG00000021538"," NR2F1","ENSCHAG00000021538",NA,"protein_coding","Atlantic herring",18,2.715679,"nuclear receptor subfamily 2, group F, member 1a [Source:NCBI gene;Acc:30418]",52.38,1,524,525,525,NA,NA,1
"ENSCHAG00000021542"," fam172a","ENSCHAG00000021542",NA,"protein_coding","Atlantic herring",18,2.750935,"family with sequence similarity 172 member A [Source:NCBI gene;Acc:393390]",48.79,2,103482,1494,2523,28,999,8.5
"ENSCHAG00000021561"," slf1","ENSCHAG00000021561",NA,"protein_coding","Atlantic herring",18,2.988043,"SMC5-SMC6 complex localization factor 1 [Source:ZFIN;Acc:ZDB-GENE-141216-402]",46.78,2,27871,2721,3150,30,198,18
"ENSCHAG00000019095"," fancc","ENSCHAG00000019095",NA,"protein_coding","Atlantic herring",18,5.018206,"FA complementation group C [Source:ZFIN;Acc:ZDB-GENE-060510-2]",43.68,2,26475,1384.5,1384.5,NA,NA,11.5
"ENSCHAG00000019188"," AOPEP","ENSCHAG00000019188",NA,"protein_coding","Atlantic herring",18,5.055305,"aminopeptidase O (putative) [Source:HGNC Symbol;Acc:HGNC:1361]",45.84,1,46008,2346,2355,8,NA,11
"ENSCHAG00000019353"," dock8","ENSCHAG00000019353",105894149,"protein_coding","Atlantic herring",18,5.103544,"dedicator of cytokinesis 8 [Source:NCBI gene;Acc:105894149]",44.71,7,43671,6103.5,6286,NA,426,45
"ENSCHAG00000024950"," cbwd","ENSCHAG00000024950",105894158,"protein_coding","Atlantic herring",18,5.147966,"COBW domain containing 1 [Source:NCBI gene;Acc:105894158]",38.98,9,8653,1020,3012,642,1363,12
"ENSCHAG00000025090"," foxd5","ENSCHAG00000025090",NA,"protein_coding","Atlantic herring",18,5.157604,"forkhead box D5 [Source:ZFIN;Acc:ZDB-GENE-980605-4]",43.54,1,1765,969,969,NA,NA,2
"ENSCHAG00000025097"," pgm5","ENSCHAG00000025097",NA,"protein_coding","Atlantic herring",18,5.159486,"phosphoglucomutase 5 [Source:ZFIN;Acc:ZDB-GENE-060503-838]",42.74,4,23498,1746,4028,NA,2287,12
"ENSCHAG00000025238"," TMEM252","ENSCHAG00000025238",NA,"protein_coding","Atlantic herring",18,5.184499,"transmembrane protein 252 [Source:HGNC Symbol;Acc:HGNC:28537]",49.16,1,1134,525,591,65,NA,3
"ENSCHAG00000025240"," smim15","ENSCHAG00000025240",105894164,"protein_coding","Atlantic herring",18,5.189478,"small integral membrane protein 15 [Source:NCBI gene;Acc:105894164]",54.67,1,224,225,225,NA,NA,1
"ENSCHAG00000025242"," ndufaf2","ENSCHAG00000025242",105894171,"protein_coding","Atlantic herring",18,5.190737,"NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:NCBI gene;Acc:105894171]",41.64,1,4084,492,1060,NA,567,4
"ENSCHAG00000026054"," PC","ENSCHAG00000026054",NA,"protein_coding","Atlantic herring",18,5.575153,"pyruvate carboxylase b [Source:ZFIN;Acc:ZDB-GENE-000831-1]",47.25,7,229809,3447,4155,371.5,97,20
"ENSCHAG00000026228"," lrfn4b","ENSCHAG00000026228",NA,"protein_coding","Atlantic herring",18,5.700127,"leucine rich repeat and fibronectin type III domain containing 4b [Source:ZFIN;Acc:ZDB-GENE-070705-473]",51.26,1,15979,2253,2253,NA,NA,7
"ENSCHAG00000026236"," brms1","ENSCHAG00000026236",NA,"protein_coding","Atlantic herring",18,5.833542,"BRMS1 transcriptional repressor and anoikis regulator [Source:ZFIN;Acc:ZDB-GENE-030616-596]",46.45,1,7715,960,1254,NA,293,10
"ENSCHAG00000026240"," ppp1r14bb","ENSCHAG00000026240",105894188,"protein_coding","Atlantic herring",18,5.847967,"protein phosphatase 1 regulatory inhibitor subunit 14B [Source:NCBI gene;Acc:105894188]",45.31,2,19333,385.5,840.5,59,NA,5.5
"ENSCHAG00000002669"," plcb3","ENSCHAG00000002669",NA,"protein_coding","Atlantic herring",18,5.872312,"phospholipase C, beta 3 (phosphatidylinositol-specific) [Source:ZFIN;Acc:ZDB-GENE-030616-594]",47.38,8,43591,3303,4300,996,NA,25
"ENSCHAG00000014576"," dnah2","ENSCHAG00000014576",105903092,"protein_coding","Atlantic herring",18,18.187221,"dynein axonemal heavy chain 2 [Source:NCBI gene;Acc:105903092]",46.81,1,177440,13233,13233,NA,NA,84
"ENSCHAG00000015440"," kdm6ba","ENSCHAG00000015440",NA,"protein_coding","Atlantic herring",18,18.447488,"lysine (K)-specific demethylase 6B, a [Source:ZFIN;Acc:ZDB-GENE-091005-1]",52.95,1,9902,4320,4593,NA,272,13
"ENSCHAG00000015574"," tmem88b","ENSCHAG00000015574",105903129,"protein_coding","Atlantic herring",18,18.469889,"transmembrane protein 88 [Source:NCBI gene;Acc:105903129]",49.33,2,7051,606,618,11,NA,2.5
"ENSCHAG00000015602"," nlgn2a","ENSCHAG00000015602",NA,"protein_coding","Atlantic herring",18,18.485859,"neuroligin 2a [Source:ZFIN;Acc:ZDB-GENE-090918-2]",45.87,7,138481,2475,2571,747,NA,9
"ENSCHAG00000004202"," npr1a","ENSCHAG00000004202",NA,"protein_coding","Atlantic herring",19,1.026807,"natriuretic peptide receptor 1a [Source:ZFIN;Acc:ZDB-GENE-060503-539]",46.55,1,56011,3000,5984,NA,2983,21
"ENSCHAG00000004494"," ints3","ENSCHAG00000004494",NA,"protein_coding","Atlantic herring",19,1.086135,"integrator complex subunit 3 [Source:NCBI gene;Acc:560575]",47.46,3,29545,1737,4037,91,847,29
"ENSCHAG00000004670"," pdia8","ENSCHAG00000004670",NA,"protein_coding","Atlantic herring",19,1.153012,"protein disulfide isomerase family A, member 8 [Source:ZFIN;Acc:ZDB-GENE-040801-20]",48.25,6,14451,1287,1287,114,746,11
"ENSCHAG00000006674"," sync","ENSCHAG00000006674",NA,"protein_coding","Atlantic herring",19,1.266214,"syncoilin, intermediate filament protein [Source:ZFIN;Acc:ZDB-GENE-060503-747]",48.32,1,11409,1782,2214,215,NA,5
"ENSCHAG00000008309"," zbtb10","ENSCHAG00000008309",NA,"protein_coding","Atlantic herring",19,1.875188,"zinc finger and BTB domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-030429-10]",47.91,2,36367,2277,3427,839,309,3.5
"ENSCHAG00000008331"," tpd52","ENSCHAG00000008331",NA,"protein_coding","Atlantic herring",19,1.892882,"tumor protein D52 [Source:ZFIN;Acc:ZDB-GENE-060503-680]",47.28,2,46748,399,1541,304,836,4
"ENSCHAG00000008376"," mrpl53","ENSCHAG00000008376",NA,"protein_coding","Atlantic herring",19,2.041243,"mitochondrial ribosomal protein L53 [Source:ZFIN;Acc:ZDB-GENE-040912-93]",43.54,1,1384,354,483,33,94,3
"ENSCHAG00000008393"," fabp11a","ENSCHAG00000008393",105890378,"protein_coding","Atlantic herring",19,2.048494,"fatty acid-binding protein, heart-like [Source:NCBI gene;Acc:105890378]",43.72,2,1447,615,1159,282,260,3.5
"ENSCHAG00000008502"," PKHD1L1","ENSCHAG00000008502",NA,"protein_coding","Atlantic herring",19,2.096081,"PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]",45.7,3,45678,8247,8247,NA,NA,42
"ENSCHAG00000009149"," PKHD1L1","ENSCHAG00000009149",NA,"protein_coding","Atlantic herring",19,2.19217,"PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]",43.19,3,84684,12345,12882,267.5,NA,68
"ENSCHAG00000002785"," edn1","ENSCHAG00000002785",NA,"protein_coding","Atlantic herring",19,3.698214,"endothelin 1 [Source:ZFIN;Acc:ZDB-GENE-000920-1]",44.49,1,3114,600,1831,230,999,5
"ENSCHAG00000003146"," csmd2","ENSCHAG00000003146",NA,"protein_coding","Atlantic herring",19,3.947232,"CUB and Sushi multiple domains 2 [Source:ZFIN;Acc:ZDB-GENE-030616-39]",47.1,8,363649,10284,11988,677,773,63.5
"ENSCHAG00000022807"," znhit3","ENSCHAG00000022807",105903477,"protein_coding","Atlantic herring",20,7.576012,"zinc finger HIT-type containing 3 [Source:NCBI gene;Acc:105903477]",38.64,1,3428,429,1884,126,1327,5
"ENSCHAG00000014232"," nlgn4xa","ENSCHAG00000014232",NA,"protein_coding","Atlantic herring",21,25.561315,"neuroligin 4 X-linked a [Source:ZFIN;Acc:ZDB-GENE-100309-2]",47.81,7,143617,2565,5109,584,2075,7
"ENSCHAG00000014979"," tmem198b","ENSCHAG00000014979",NA,"protein_coding","Atlantic herring",21,25.774909,"transmembrane protein 198b [Source:NCBI gene;Acc:564608]",46.14,1,13123,1122,1635,247,264,4
"ENSCHAG00000026105"," epha4a","ENSCHAG00000026105",NA,"protein_coding","Atlantic herring",22,24.261906,"eph receptor A4a [Source:NCBI gene;Acc:64271]",49.47,10,49369,2926.5,5591.5,561,2664,16
"ENSCHAG00000026591"," ccl34a.3","ENSCHAG00000026591",NA,"protein_coding","Atlantic herring",22,24.338458,"chemokine (C-C motif) ligand 34a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-070912-33]",39.29,3,2127,321,770.5,NA,883,4
"ENSCHAG00000021145"," prph2a","ENSCHAG00000021145",105892800,"protein_coding","Atlantic herring",23,16.838259,"peripherin 2 [Source:NCBI gene;Acc:105892800]",43.56,1,6570,1035,1612,290,285,3
"ENSCHAG00000021149"," tbcc","ENSCHAG00000021149",105892799,"protein_coding","Atlantic herring",23,16.846557,"tubulin folding cofactor C [Source:NCBI gene;Acc:105892799]",49.11,1,1064,1065,1065,NA,NA,1
"ENSCHAG00000021155"," bicral","ENSCHAG00000021155",NA,"protein_coding","Atlantic herring",23,16.848501,"BRD4 interacting chromatin remodeling complex associated protein like [Source:ZFIN;Acc:ZDB-GENE-100716-3]",44.96,2,10323,2808,4954,98,1947,10
"ENSCHAG00000021207"," bahcc1b","ENSCHAG00000021207",NA,"protein_coding","Atlantic herring",23,16.89917,"BAH domain and coiled-coil containing 1b [Source:ZFIN;Acc:ZDB-GENE-100716-2]",48.52,1,109477,6291,7513,152,1068,20
"ENSCHAG00000021219"," slc38a10","ENSCHAG00000021219",NA,"protein_coding","Atlantic herring",23,17.072003,"solute carrier family 38 member 10 [Source:ZFIN;Acc:ZDB-GENE-050309-21]",48.42,3,26466,1866,2289,210.5,NA,12
"ENSCHAG00000002282"," sdk2b","ENSCHAG00000002282",NA,"protein_coding","Atlantic herring",23,18.900812,"sidekick cell adhesion molecule 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8203]",47.71,5,116476,6000,6113,115,596,41
"ENSCHAG00000003402"," mcrip1","ENSCHAG00000003402",105904971,"protein_coding","Atlantic herring",23,23.290258,"MAPK regulated corepressor interacting protein 1 [Source:NCBI gene;Acc:105904971]",47.75,1,6495,297,1505,133.5,938,5
"ENSCHAG00000003444"," alyref","ENSCHAG00000003444",105904970,"protein_coding","Atlantic herring",23,23.301417,"THO complex subunit 4-like [Source:NCBI gene;Acc:105904970]",47,5,51615,837,1305,341,338,6
"ENSCHAG00000003580"," arhgdia","ENSCHAG00000003580",NA,"protein_coding","Atlantic herring",23,23.315733,"Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]",46.95,2,69433,609,1841,115,999,5
"ENSCHAG00000003867"," recql5","ENSCHAG00000003867",NA,"protein_coding","Atlantic herring",23,23.404428,"RecQ helicase-like 5 [Source:ZFIN;Acc:ZDB-GENE-071214-1]",47.4,1,37043,2922,5674,90,2660,15
"ENSCHAG00000010880"," elfn2a","ENSCHAG00000010880",NA,"protein_coding","Atlantic herring",24,1.109064,"extracellular leucine-rich repeat and fibronectin type III domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-080327-26]",58.67,1,3466,2343,2343,NA,NA,5
"ENSCHAG00000011043"," man2b1","ENSCHAG00000011043",NA,"protein_coding","Atlantic herring",24,1.312535,"mannosidase, alpha, class 2B, member 1 [Source:ZFIN;Acc:ZDB-GENE-050327-52]",45.87,10,16850,2823,2871,62,3042,22
"ENSCHAG00000013711"," sult3st4","ENSCHAG00000013711",NA,"protein_coding","Atlantic herring",24,1.343842,"sulfotransferase family 3, cytosolic sulfotransferase 4 [Source:ZFIN;Acc:ZDB-GENE-050913-17]",40.64,1,4819,903,2110,206,999,6
"ENSCHAG00000013718"," mfng","ENSCHAG00000013718",NA,"protein_coding","Atlantic herring",24,1.357755,"MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:NCBI gene;Acc:493633]",46.83,1,12329,894,894,NA,NA,7
"ENSCHAG00000013914"," trmt1","ENSCHAG00000013914",NA,"protein_coding","Atlantic herring",24,1.393654,"tRNA methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-060810-40]",48.47,7,10983,1839,2026,74.5,108,16
"ENSCHAG00000008730"," atp1a2a","ENSCHAG00000008730",NA,"protein_coding","Atlantic herring",25,0.944787,"ATPase Na+/K+ transporting subunit alpha 2 [Source:ZFIN;Acc:ZDB-GENE-001212-6]",46.96,1,8511,1563,1888,324,NA,9
"ENSCHAG00000008779"," eif3f","ENSCHAG00000008779",NA,"protein_coding","Atlantic herring",25,0.976665,"eukaryotic translation initiation factor 3, subunit F [Source:ZFIN;Acc:ZDB-GENE-100215-2]",50.32,6,9543,900,1148,204,178,9
"ENSCHAG00000008939"," pip4p1a","ENSCHAG00000008939",NA,"protein_coding","Atlantic herring",25,0.991539,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1a [Source:NCBI gene;Acc:556136]",48.85,1,20206,813,2897,96,1111,9
"ENSCHAG00000004416"," mad1l1","ENSCHAG00000004416",NA,"protein_coding","Atlantic herring",26,1.244745,"mitotic arrest deficient 1 like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1081]",46.13,2,9801,1251,1534,16,NA,12
"ENSCHAG00000004583"," UNCX","ENSCHAG00000004583",NA,"protein_coding","Atlantic herring",26,1.386575,"Unc4.1 homeobox (C. elegans) [Source:NCBI gene;Acc:553947]",48.25,1,8705,1410,2092,469,211,3
"ENSCHAG00000013772"," SEC14L1","ENSCHAG00000013772",NA,"protein_coding","Atlantic herring",26,5.413564,"SEC14 like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698]",48.92,9,30549,2160,2268,77,999,15
