"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000026016"," ","ENSCHAG00000026016",NA,"protein_coding","Atlantic herring",22,23.96712,"cerebellin 7 [Source:ZFIN;Acc:ZDB-GENE-070912-655]",39.44,2,4430,504,1539,291,575,3.5
"ENSCHAG00000026022"," spsb4a","ENSCHAG00000026022",105890573,"protein_coding","Atlantic herring",22,23.98804,"splA/ryanodine receptor domain and SOCS box containing 4 [Source:NCBI gene;Acc:105890573]",48.26,1,46450,837,3154,287,1740,3
"ENSCHAG00000026026"," slc25a36b","ENSCHAG00000026026",105890574,"protein_coding","Atlantic herring",22,24.06201,"solute carrier family 25 member 36 [Source:NCBI gene;Acc:105890574]",45.61,3,18903,934.5,1194,518,NA,7
"ENSCHAG00000026105"," epha4a","ENSCHAG00000026105",NA,"protein_coding","Atlantic herring",22,24.261906,"eph receptor A4a [Source:NCBI gene;Acc:64271]",49.47,10,49369,2926.5,5591.5,561,2664,16
"ENSCHAG00000021145"," prph2a","ENSCHAG00000021145",105892800,"protein_coding","Atlantic herring",23,16.838259,"peripherin 2 [Source:NCBI gene;Acc:105892800]",43.56,1,6570,1035,1612,290,285,3
"ENSCHAG00000021149"," tbcc","ENSCHAG00000021149",105892799,"protein_coding","Atlantic herring",23,16.846557,"tubulin folding cofactor C [Source:NCBI gene;Acc:105892799]",49.11,1,1064,1065,1065,NA,NA,1
"ENSCHAG00000021155"," bicral","ENSCHAG00000021155",NA,"protein_coding","Atlantic herring",23,16.848501,"BRD4 interacting chromatin remodeling complex associated protein like [Source:ZFIN;Acc:ZDB-GENE-100716-3]",44.96,2,10323,2808,4954,98,1947,10
"ENSCHAG00000021207"," bahcc1b","ENSCHAG00000021207",NA,"protein_coding","Atlantic herring",23,16.89917,"BAH domain and coiled-coil containing 1b [Source:ZFIN;Acc:ZDB-GENE-100716-2]",48.52,1,109477,6291,7513,152,1068,20
"ENSCHAG00000021219"," slc38a10","ENSCHAG00000021219",NA,"protein_coding","Atlantic herring",23,17.072003,"solute carrier family 38 member 10 [Source:ZFIN;Acc:ZDB-GENE-050309-21]",48.42,3,26466,1866,2289,210.5,NA,12
"ENSCHAG00000002105"," cox10","ENSCHAG00000002105",NA,"protein_coding","Atlantic herring",23,18.408777,"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:ZFIN;Acc:ZDB-GENE-041111-239]",49.57,1,48313,1350,2669,281,1036,7
"ENSCHAG00000002118"," hs3st3b1b","ENSCHAG00000002118",105904252,"protein_coding","Atlantic herring",23,18.464685,"heparan sulfate glucosamine 3-O-sulfotransferase 3B1-like [Source:NCBI gene;Acc:105904252]",48.35,1,29134,1197,2625,365,1061,2
"ENSCHAG00000002282"," sdk2b","ENSCHAG00000002282",NA,"protein_coding","Atlantic herring",23,18.900812,"sidekick cell adhesion molecule 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8203]",47.71,5,116476,6000,6113,115,596,41
"ENSCHAG00000024710"," sptbn1","ENSCHAG00000024710",NA,"protein_coding","Atlantic herring",24,6.857544,"spectrin, beta, non-erythrocytic 1 [Source:ZFIN;Acc:ZDB-GENE-031006-3]",47.01,10,67377,6942,7301,136,358,35
"ENSCHAG00000027126"," acyp2","ENSCHAG00000027126",105896825,"protein_coding","Atlantic herring",24,6.966189,"acylphosphatase-2-like [Source:NCBI gene;Acc:105896825]",43.76,1,8840,387,1766,691,686,4
"ENSCHAG00000027137"," sult6b1","ENSCHAG00000027137",NA,"protein_coding","Atlantic herring",24,7.157168,"sulfotransferase family, cytosolic, 6b, member 1 [Source:NCBI gene;Acc:322462]",42.21,10,44320,1053,2113,321,333,7
"ENSCHAG00000010446"," si:dkey-76b14.2","ENSCHAG00000010446",NA,"protein_coding","Atlantic herring",24,17.401806,"si:dkey-76b14.2 [Source:ZFIN;Acc:ZDB-GENE-090313-329]",45.69,4,13865,1107,1880,772,NA,12.5
"ENSCHAG00000010127"," C3","ENSCHAG00000010127",NA,"protein_coding","Atlantic herring",24,17.589354,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",41.91,10,167333,4800,5224,231,269.5,40
"ENSCHAG00000014140"," C3","ENSCHAG00000014140",NA,"protein_coding","Atlantic herring",24,17.638448,"complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]",41.43,10,29405,4477.5,5152,NA,879,33
"ENSCHAG00000008515"," cadm3","ENSCHAG00000008515",NA,"protein_coding","Atlantic herring",25,0.862102,"cell adhesion molecule 3 [Source:ZFIN;Acc:ZDB-GENE-060512-196]",49.14,6,63820,1245,1694,150.5,145,9
"ENSCHAG00000008730"," atp1a2a","ENSCHAG00000008730",NA,"protein_coding","Atlantic herring",25,0.944787,"ATPase Na+/K+ transporting subunit alpha 2 [Source:ZFIN;Acc:ZDB-GENE-001212-6]",46.96,1,8511,1563,1888,324,NA,9
"ENSCHAG00000008779"," eif3f","ENSCHAG00000008779",NA,"protein_coding","Atlantic herring",25,0.976665,"eukaryotic translation initiation factor 3, subunit F [Source:ZFIN;Acc:ZDB-GENE-100215-2]",50.32,6,9543,900,1148,204,178,9
"ENSCHAG00000008939"," pip4p1a","ENSCHAG00000008939",NA,"protein_coding","Atlantic herring",25,0.991539,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1a [Source:NCBI gene;Acc:556136]",48.85,1,20206,813,2897,96,1111,9
"ENSCHAG00000017618"," PIK3R6","ENSCHAG00000017618",NA,"protein_coding","Atlantic herring",26,10.19493,"phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol;Acc:HGNC:27101]",43.7,1,39885,2298,4100,400,999,20
"ENSCHAG00000017633"," ","ENSCHAG00000017633",NA,"protein_coding","Atlantic herring",26,10.237113,"phosphoinositide-3-kinase, regulatory subunit 6a [Source:ZFIN;Acc:ZDB-GENE-170330-1]",42.83,2,12575,567,765,190,6,5
"ENSCHAG00000017807"," myh10","ENSCHAG00000017807",NA,"protein_coding","Atlantic herring",26,10.264171,"myosin heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:7568]",46.34,10,56369,5811,6693,NA,881,40
"ENSCHAG00000022887"," plppr2b","ENSCHAG00000022887",NA,"protein_coding","Atlantic herring",26,10.350416,"phospholipid phosphatase related 2b [Source:ZFIN;Acc:ZDB-GENE-121030-5]",45.87,4,30835,994.5,994.5,NA,NA,6.5
"ENSCHAG00000022996"," myh9a","ENSCHAG00000022996",NA,"protein_coding","Atlantic herring",26,10.385553,"myosin, heavy chain 9a, non-muscle [Source:ZFIN;Acc:ZDB-GENE-030131-5870]",46.22,4,22010,5892,6985,379,1053,37
"ENSCHAG00000023197"," slc25a38b","ENSCHAG00000023197",NA,"protein_coding","Atlantic herring",26,10.409359,"solute carrier family 25 member 38b [Source:NCBI gene;Acc:571961]",46.47,2,9480,864,2840,NA,1975,7
"ENSCHAG00000023209"," rpsa","ENSCHAG00000023209",105903447,"protein_coding","Atlantic herring",26,10.42183,"ribosomal protein SA [Source:NCBI gene;Acc:105903447]",45.39,3,4374,867,1281,40,159,7
