"","CHROM","midPos","fst","nloci","p","pop"
"38210","chr4",13545000,0.00497020574455147,37,1,"TB06_TB96"
"38211","chr4",13595000,0.00490249173098126,32,1,"TB06_TB96"
"38212","chr4",13645000,0.00201153239887389,16,1,"TB06_TB96"
"38213","chr4",13695000,0.00562213082811589,16,1,"TB06_TB96"
"38214","chr4",13745000,0.00419306345968002,8,1,"TB06_TB96"
"38215","chr4",13795000,0.00429461768912224,6,1,"TB06_TB96"
"38216","chr4",13845000,0.00468057990207973,2,1,"TB06_TB96"
"38217","chr4",13895000,0.00751545319568796,4,1,"TB06_TB96"
"38218","chr4",13945000,0.00322447464462786,7,1,"TB06_TB96"
"38219","chr4",13995000,0.00542601146418832,7,1,"TB06_TB96"
"38220","chr4",14045000,0.00253549246178587,4,1,"TB06_TB96"
"38221","chr4",14095000,0.00858051415181561,19,1,"TB06_TB96"
"38222","chr4",14145000,0.00473128455619405,18,1,"TB06_TB96"
"38223","chr4",14195000,0.00483872163358899,16,1,"TB06_TB96"
"38224","chr4",14245000,0.011826125772828,28,1,"TB06_TB96"
"38225","chr4",14295000,0.0257258804773178,7,1,"TB06_TB96"
"38226","chr4",14345000,0.0137931034482759,4,1,"TB06_TB96"
"38227","chr4",14395000,0.00777176920612421,17,1,"TB06_TB96"
"38228","chr4",14445000,0.00399117790422138,14,1,"TB06_TB96"
"38229","chr4",14495000,0.00389669511928212,15,1,"TB06_TB96"
"38230","chr4",14545000,0.00451572935716336,9,1,"TB06_TB96"
"38231","chr4",14595000,0.00796635243657745,4,1,"TB06_TB96"
"38232","chr4",14645000,0.00482605739702586,9,1,"TB06_TB96"
"38233","chr4",14695000,0.00437759447948676,3,1,"TB06_TB96"
"38234","chr4",14745000,0.0110363637450695,19,1,"TB06_TB96"
"38235","chr4",14795000,0.0040742573049337,9,1,"TB06_TB96"
"38236","chr4",14845000,0.00413345787288813,9,1,"TB06_TB96"
"38237","chr4",14895000,0.00869949097950715,18,1,"TB06_TB96"
"38238","chr4",14945000,0.00482666543122002,2,1,"TB06_TB96"
"38239","chr4",14995000,0.0232943313565208,10,1,"TB06_TB96"
"38240","chr4",15045000,0.0141176470588235,6,1,"TB06_TB96"
"38241","chr4",15095000,0.00453152578692034,7,1,"TB06_TB96"
"38242","chr4",15145000,0.00506163581827493,4,1,"TB06_TB96"
"38243","chr4",15195000,0.00276832422733224,5,1,"TB06_TB96"
"38244","chr4",15245000,0.00868375070432909,25,1,"TB06_TB96"
"38245","chr4",15295000,0.0062249361189471,8,1,"TB06_TB96"
"38246","chr4",15345000,0.00708999360233803,23,1,"TB06_TB96"
"38247","chr4",15395000,0.0208846601142746,26,1,"TB06_TB96"
"38248","chr4",15445000,0.00541538481646737,22,1,"TB06_TB96"
"38249","chr4",15495000,0.00659449555414613,15,1,"TB06_TB96"
"38250","chr4",15545000,0.0060594656127155,22,1,"TB06_TB96"
"38251","chr4",15595000,0.0211828819821845,34,1,"TB06_TB96"
"38252","chr4",15645000,0.014446227929374,3,1,"TB06_TB96"
"38253","chr4",15695000,0.0121962804247324,7,1,"TB06_TB96"
"38254","chr4",15745000,0.0225219093334884,6,1,"TB06_TB96"
"38255","chr4",15795000,0.0139846673855718,9,1,"TB06_TB96"
"38256","chr4",15845000,0.0153136001253762,5,1,"TB06_TB96"
"38257","chr4",15895000,0.0126822512077366,19,1,"TB06_TB96"
"38258","chr4",15945000,0.00729792294455326,46,1,"TB06_TB96"
"38259","chr4",15995000,0.00466845840951495,40,1,"TB06_TB96"
"38260","chr4",16045000,0.00877542534615218,53,1,"TB06_TB96"
"38261","chr4",16095000,0.00925956414773021,79,1,"TB06_TB96"
"38262","chr4",16145000,0.00810443000867236,32,1,"TB06_TB96"
"38263","chr4",16195000,0.0136592784910376,35,1,"TB06_TB96"
"38264","chr4",16245000,0.00632835267410045,31,1,"TB06_TB96"
"38265","chr4",16295000,0.00603598497848766,37,1,"TB06_TB96"
"38266","chr4",16345000,0.0145790775467765,17,1,"TB06_TB96"
"38267","chr4",16395000,0.0027454486297383,12,1,"TB06_TB96"
"38268","chr4",16445000,0.0125037244807253,28,1,"TB06_TB96"
"38269","chr4",16495000,0.0088504197735072,12,1,"TB06_TB96"
"38270","chr4",16545000,0.00831248508810798,22,1,"TB06_TB96"
"38271","chr4",16595000,0.00429508555702292,8,1,"TB06_TB96"
"38272","chr4",16645000,0.0138194042274593,17,1,"TB06_TB96"
"38273","chr4",16695000,0.00397641891110854,17,1,"TB06_TB96"
"38274","chr4",16745000,0.0115987837018542,13,1,"TB06_TB96"
"38275","chr4",16795000,0.0110958128539356,11,1,"TB06_TB96"
"38276","chr4",16845000,0.00948334905599421,18,1,"TB06_TB96"
"38277","chr4",16895000,0.0179462960464175,4,1,"TB06_TB96"
"38278","chr4",16945000,0.01744881528933,16,1,"TB06_TB96"
"38279","chr4",16995000,0.00368407125162007,37,1,"TB06_TB96"
"38280","chr4",17045000,0.0115541624143461,12,1,"TB06_TB96"
"38281","chr4",17095000,0.00923747236678091,18,1,"TB06_TB96"
"38282","chr4",17145000,0.00636714380966129,22,1,"TB06_TB96"
"38283","chr4",17195000,0.00456632316025895,14,1,"TB06_TB96"
"38284","chr4",17245000,0.00683221626429709,24,1,"TB06_TB96"
"38285","chr4",17295000,0.00650010223945978,14,1,"TB06_TB96"
"38286","chr4",17345000,0.00958836435571382,18,1,"TB06_TB96"
"38287","chr4",17395000,0.00438741983382302,3,1,"TB06_TB96"
"38288","chr4",17445000,0.00354289635277725,5,1,"TB06_TB96"
"38289","chr4",17495000,0.00602999351853921,18,1,"TB06_TB96"
"38290","chr4",17545000,0.0053249930504328,4,1,"TB06_TB96"
"38291","chr4",17595000,0.0063018100398243,32,1,"TB06_TB96"
"38292","chr4",17645000,0.00235228304430362,8,1,"TB06_TB96"
"38293","chr4",17695000,0.00894076269947225,7,1,"TB06_TB96"
"38294","chr4",17745000,0.00554355836318373,13,1,"TB06_TB96"
"38295","chr4",17795000,0.00331435849851113,19,1,"TB06_TB96"
"38296","chr4",17845000,0.0224948736977164,3,1,"TB06_TB96"
"38297","chr4",17895000,0.00955299499779949,13,1,"TB06_TB96"
"38298","chr4",17945000,0.00736360300598367,34,1,"TB06_TB96"
"38299","chr4",17995000,0.009678664376352,14,1,"TB06_TB96"
"38300","chr4",18045000,0.016816997820807,20,1,"TB06_TB96"
"38301","chr4",18095000,0.00380731119738052,16,1,"TB06_TB96"
"38302","chr4",18145000,0.00560871054653865,22,1,"TB06_TB96"
"38303","chr4",18195000,0.00786485311696309,30,1,"TB06_TB96"
"38304","chr4",18245000,0.00357328134923501,19,1,"TB06_TB96"
"38305","chr4",18295000,0.00389035017919929,24,1,"TB06_TB96"
"38306","chr4",18345000,0.008381388205552,30,1,"TB06_TB96"
"38307","chr4",18395000,0.0157068062827225,1,1,"TB06_TB96"
"38308","chr4",18445000,0.00897357151701724,15,1,"TB06_TB96"
"38309","chr4",18495000,0.013481297376377,21,1,"TB06_TB96"
"38310","chr4",18545000,0.0099819899797706,33,1,"TB06_TB96"
"38311","chr4",18595000,0.00570100355775861,18,1,"TB06_TB96"
"38312","chr4",18645000,0.025767881176102,15,1,"TB06_TB96"
"38313","chr4",18695000,0.00739603470415538,30,1,"TB06_TB96"
"38314","chr4",18745000,0.0101548646668372,9,1,"TB06_TB96"
"38315","chr4",18795000,0.0050686389002149,23,1,"TB06_TB96"
"38316","chr4",18845000,0.0104199751621268,17,1,"TB06_TB96"
"38317","chr4",18895000,0.0143633485836842,18,1,"TB06_TB96"
"38318","chr4",18945000,0.0124174116070094,32,1,"TB06_TB96"
"38319","chr4",18995000,0.00940789269413481,26,1,"TB06_TB96"
"38320","chr4",19045000,0.0128667979002625,19,1,"TB06_TB96"
"38321","chr4",19095000,0.0138622540643447,23,1,"TB06_TB96"
"38322","chr4",19145000,0.0152018403030386,24,1,"TB06_TB96"
"38323","chr4",19195000,0.00769111383193364,12,1,"TB06_TB96"
"38324","chr4",19245000,0.00637340515401047,30,1,"TB06_TB96"
"38325","chr4",19295000,0.00584106839277435,13,1,"TB06_TB96"
"38326","chr4",19345000,0.00478138414782498,16,1,"TB06_TB96"
"38327","chr4",19395000,0.0116013579850116,26,1,"TB06_TB96"
"38328","chr4",19445000,0.010181129749905,10,1,"TB06_TB96"
"38329","chr4",19495000,0.00666133474248472,30,1,"TB06_TB96"
"38330","chr4",19545000,0.0225278117078424,10,1,"TB06_TB96"
"38331","chr4",19595000,0.00333409461309122,7,1,"TB06_TB96"
"38332","chr4",19645000,0.0104680708999747,6,1,"TB06_TB96"
"38333","chr4",19695000,0.0121904188575245,5,1,"TB06_TB96"
"38334","chr4",19745000,0.00660051250625729,6,1,"TB06_TB96"
"38335","chr4",19795000,0.00918670175328489,2,1,"TB06_TB96"
"38336","chr4",19845000,0.0117418354189751,5,1,"TB06_TB96"
"38337","chr4",19895000,0.0111488653709059,6,1,"TB06_TB96"
"38338","chr4",19945000,0.00380895852764898,11,1,"TB06_TB96"
"38339","chr4",19995000,0.00689118761150611,26,1,"TB06_TB96"
"38340","chr4",20045000,0.00844744872448318,12,1,"TB06_TB96"
"38341","chr4",20095000,0.0115792239950056,18,1,"TB06_TB96"
"38342","chr4",20145000,0.00906512289705598,19,1,"TB06_TB96"
"38343","chr4",20195000,0.00554290008124165,9,1,"TB06_TB96"
"38344","chr4",20245000,0.00887304852153274,23,1,"TB06_TB96"
"38345","chr4",20295000,0.00536091686217205,15,1,"TB06_TB96"
"38346","chr4",20345000,0.00521108072615962,10,1,"TB06_TB96"
"38347","chr4",20395000,0.00445528537050626,25,1,"TB06_TB96"
"38348","chr4",20445000,0.0122045945774133,23,1,"TB06_TB96"
"38349","chr4",20495000,0.0072055252136156,9,1,"TB06_TB96"
"38350","chr4",20545000,0.0042221692722601,19,1,"TB06_TB96"
"38351","chr4",20595000,0.0107752088706403,7,1,"TB06_TB96"
"38352","chr4",20645000,0.00524511981721415,12,1,"TB06_TB96"
"38353","chr4",20695000,0.00234448265082838,7,1,"TB06_TB96"
"38354","chr4",20745000,0.00860484058645566,4,1,"TB06_TB96"
"38355","chr4",20795000,0.00806352655603696,19,1,"TB06_TB96"
"38356","chr4",20845000,0.0119357865109976,28,1,"TB06_TB96"
"38357","chr4",20895000,0.00949053786967585,18,1,"TB06_TB96"
"38358","chr4",20945000,0.00429522685916535,15,1,"TB06_TB96"
"38359","chr4",20995000,0.0178034897825884,11,1,"TB06_TB96"
"38360","chr4",21045000,0.0202841582524418,10,1,"TB06_TB96"
"38361","chr4",21095000,0.00637257845961711,31,1,"TB06_TB96"
"38362","chr4",21145000,0.00725369721185621,32,1,"TB06_TB96"
"38363","chr4",21195000,0.00467440071555433,40,1,"TB06_TB96"
"38364","chr4",21245000,0.00390209217362796,32,1,"TB06_TB96"
"38365","chr4",21295000,0.0044195323982396,12,1,"TB06_TB96"
"38366","chr4",21345000,0.00386012699496434,20,1,"TB06_TB96"
"38367","chr4",21395000,0.00725876511700155,9,1,"TB06_TB96"
"38368","chr4",21445000,0.0115643424182421,14,1,"TB06_TB96"
"38369","chr4",21495000,0.0107748713907118,37,1,"TB06_TB96"
"38370","chr4",21545000,0.0101873221690989,24,1,"TB06_TB96"
"38371","chr4",21595000,0.0182008562434773,34,1,"TB06_TB96"
"38372","chr4",21645000,0.0134180123368892,15,1,"TB06_TB96"
"38373","chr4",21695000,0.0162676441688192,11,1,"TB06_TB96"
"38374","chr4",21745000,0.0110281204220327,6,1,"TB06_TB96"
"38375","chr4",21795000,0.00898074082548803,39,1,"TB06_TB96"
"38376","chr4",21845000,0.0081938252448943,20,1,"TB06_TB96"
"38377","chr4",21895000,0.0104638000623532,27,1,"TB06_TB96"
"38378","chr4",21945000,0.00697405417032002,29,1,"TB06_TB96"
"38379","chr4",21995000,0.0118443855123534,32,1,"TB06_TB96"
"38380","chr4",22045000,0.00347021824339109,16,1,"TB06_TB96"
"38381","chr4",22095000,0.00578567408493469,19,1,"TB06_TB96"
"38382","chr4",22145000,0.00957096487058642,42,1,"TB06_TB96"
"38383","chr4",22195000,0.00771450304878462,38,1,"TB06_TB96"
"38384","chr4",22245000,0.0136973436614134,40,1,"TB06_TB96"
"38385","chr4",22295000,0.00899715892792814,16,1,"TB06_TB96"
"38386","chr4",22345000,0.00510117147379993,24,1,"TB06_TB96"
"38387","chr4",22395000,0.00652871741808891,35,1,"TB06_TB96"
"38388","chr4",22445000,0.00526174351939592,31,1,"TB06_TB96"
"38389","chr4",22495000,0.00665437138038473,54,1,"TB06_TB96"
"38390","chr4",22545000,0.00927259980528101,27,1,"TB06_TB96"
"38391","chr4",22595000,0.00564772923385118,21,1,"TB06_TB96"
"38392","chr4",22645000,0.0125190382687272,51,1,"TB06_TB96"
"38393","chr4",22695000,0.00915601070039805,32,1,"TB06_TB96"
"38394","chr4",22745000,0.00547698838832454,43,1,"TB06_TB96"
"38395","chr4",22795000,0.0101068168697355,28,1,"TB06_TB96"
"38396","chr4",22845000,0.00545541149058415,26,1,"TB06_TB96"
"38397","chr4",22895000,0.00407216294473719,32,1,"TB06_TB96"
"38398","chr4",22945000,0.0047708063651994,24,1,"TB06_TB96"
"38399","chr4",22995000,0.00407058817660928,50,1,"TB06_TB96"
"38400","chr4",23045000,0.00548956385225697,12,1,"TB06_TB96"
"38401","chr4",23095000,0.00686523729247578,15,1,"TB06_TB96"
"38402","chr4",23145000,0.00576242701253009,7,1,"TB06_TB96"
"38403","chr4",23195000,0.00641339672314532,9,1,"TB06_TB96"
"38404","chr4",23245000,0.0062351930491438,11,1,"TB06_TB96"
"38405","chr4",23295000,0.00537090867467551,14,1,"TB06_TB96"
"38406","chr4",23345000,0.00414053765747985,17,1,"TB06_TB96"
"38407","chr4",23395000,0.0110504559906231,14,1,"TB06_TB96"
"38408","chr4",23445000,0.00488835153209657,7,1,"TB06_TB96"
"38409","chr4",23495000,0.0118546630451882,6,1,"TB06_TB96"
"38410","chr4",23545000,0.0025754274155127,8,1,"TB06_TB96"
"38411","chr4",23595000,0.00590588149846698,6,1,"TB06_TB96"
"38412","chr4",23645000,0.00303551456184312,9,1,"TB06_TB96"
"38413","chr4",23745000,0.00544882648874082,5,1,"TB06_TB96"
"38414","chr4",23795000,0.0101700966964014,6,1,"TB06_TB96"
"38415","chr4",23845000,0.00411134527923053,10,1,"TB06_TB96"
"38416","chr4",23895000,0.00250253371793872,8,1,"TB06_TB96"
"38417","chr4",23945000,0.0132476523439662,7,1,"TB06_TB96"
"38418","chr4",23995000,0.00570020877069028,3,1,"TB06_TB96"
"38419","chr4",24045000,0.007861417809473,13,1,"TB06_TB96"
"38420","chr4",24095000,0.00727402617782437,14,1,"TB06_TB96"
"38421","chr4",24145000,0.00507206465596205,19,1,"TB06_TB96"
"38422","chr4",24195000,0.00420283284336755,27,1,"TB06_TB96"
"38423","chr4",24245000,0.00873602526293941,25,1,"TB06_TB96"
"38424","chr4",24295000,0.00636588367812235,32,1,"TB06_TB96"
"38425","chr4",24345000,0.003305171478351,17,1,"TB06_TB96"
"38426","chr4",24445000,0.00210384537679305,4,1,"TB06_TB96"
"38427","chr4",24495000,0.00364737496155714,4,1,"TB06_TB96"
"38428","chr4",24545000,0.00686722846096636,4,1,"TB06_TB96"
"38429","chr4",24645000,0.0020415906654228,2,1,"TB06_TB96"
"38430","chr4",24695000,0.00777575512960965,7,1,"TB06_TB96"
"38431","chr4",24795000,0.0077645222281256,11,1,"TB06_TB96"
"38432","chr4",24845000,0.00223032465769365,1,1,"TB06_TB96"
"38433","chr4",24895000,0.00501902753396091,3,1,"TB06_TB96"
"38434","chr4",24945000,0.00384779272539703,7,1,"TB06_TB96"
"38435","chr4",24995000,0.00792485979934272,8,1,"TB06_TB96"
"38436","chr4",25045000,0.010634832143783,8,1,"TB06_TB96"
"38437","chr4",25095000,0.0063556497886859,92,1,"TB06_TB96"
"38438","chr4",25145000,0.00432853154943779,24,1,"TB06_TB96"
"38439","chr4",25195000,0.00583741959916207,70,1,"TB06_TB96"
"38440","chr4",25245000,0.0102937745479586,14,1,"TB06_TB96"
"38441","chr4",25295000,0.0102919823972641,14,1,"TB06_TB96"
"38442","chr4",25395000,0.00438352781379268,6,1,"TB06_TB96"
"38443","chr4",25445000,0.00569274744824968,7,1,"TB06_TB96"
"38444","chr4",25495000,0.0167488668196888,10,1,"TB06_TB96"
"38445","chr4",25545000,0.00451665986896547,18,1,"TB06_TB96"
"38446","chr4",25595000,0.0217319856132953,3,1,"TB06_TB96"
"38447","chr4",25645000,0.00388301100300444,8,1,"TB06_TB96"
"38448","chr4",25695000,0.00560903006440114,18,1,"TB06_TB96"
"38449","chr4",25745000,0.00371936576509009,16,1,"TB06_TB96"
"38450","chr4",25795000,0.00839447803818513,11,1,"TB06_TB96"
"38451","chr4",25845000,0.00889075159572606,6,1,"TB06_TB96"
"38452","chr4",25895000,0.00461960696296797,34,1,"TB06_TB96"
"38453","chr4",25945000,0.00381641825319584,11,1,"TB06_TB96"
"38454","chr4",25995000,0.00276271281562017,3,1,"TB06_TB96"
"38455","chr4",26095000,0.00528785386265231,11,1,"TB06_TB96"
"38456","chr4",26145000,0.00557878759538803,24,1,"TB06_TB96"
"38457","chr4",26245000,0.00835166258450536,4,1,"TB06_TB96"
"38458","chr4",26295000,0.00431057293094905,9,1,"TB06_TB96"
"38459","chr4",26345000,0.0249678568751694,1,1,"TB06_TB96"
"38460","chr4",26395000,0.0142718981895749,9,1,"TB06_TB96"
"38461","chr4",26445000,0.012154621959578,19,1,"TB06_TB96"
"38462","chr4",26495000,0.00253746083765799,12,1,"TB06_TB96"
"38463","chr4",26545000,0.0189999777638714,21,1,"TB06_TB96"
"38464","chr4",26595000,0.00515316410596887,15,1,"TB06_TB96"
"38465","chr4",26645000,0.00375254828805867,7,1,"TB06_TB96"
"38466","chr4",26695000,0.00788755495648755,9,1,"TB06_TB96"
"38467","chr4",26745000,0.0135711942019137,24,1,"TB06_TB96"
"38468","chr4",26795000,0.00260352377116277,3,1,"TB06_TB96"
"38469","chr4",26845000,0.00595844216998276,28,1,"TB06_TB96"
"38470","chr4",26895000,0.00524028048678338,15,1,"TB06_TB96"
"38471","chr4",26945000,0.00138809417848136,2,1,"TB06_TB96"
"38472","chr4",26995000,0.0118049842153574,4,1,"TB06_TB96"
"38473","chr4",27045000,0.0188491515118014,1,1,"TB06_TB96"
"38474","chr4",27145000,0.00997511682672848,5,1,"TB06_TB96"
"38475","chr4",27195000,0.00756974072821323,24,1,"TB06_TB96"
"38476","chr4",27245000,0.00701242756938091,4,1,"TB06_TB96"
"38477","chr4",27295000,0.00712748741201022,12,1,"TB06_TB96"
"38478","chr4",27345000,0.00357572702294961,12,1,"TB06_TB96"
"38479","chr4",27395000,0.00813048961507126,3,1,"TB06_TB96"
"38480","chr4",27445000,0.00793363882729516,40,1,"TB06_TB96"
"38481","chr4",27495000,0.0154594871887178,8,1,"TB06_TB96"
"38482","chr4",27545000,0.00925941144862029,21,1,"TB06_TB96"
"38483","chr4",27595000,0.0089403625279723,15,1,"TB06_TB96"
"38484","chr4",27645000,0.00992555931437061,23,1,"TB06_TB96"
"38485","chr4",27695000,0.0112043720207771,18,1,"TB06_TB96"
"38486","chr4",27745000,0.0184069043709364,18,1,"TB06_TB96"
"38487","chr4",27795000,0.00591945141607403,7,1,"TB06_TB96"
"38488","chr4",27845000,0.00652704316248594,6,1,"TB06_TB96"
"38489","chr4",27895000,0.00418296867653729,9,1,"TB06_TB96"
"38490","chr4",27945000,0.00843666222777235,15,1,"TB06_TB96"
"38491","chr4",27995000,0.0083655010693947,16,1,"TB06_TB96"
"38492","chr4",28045000,0.00963696339635634,12,1,"TB06_TB96"
"38493","chr4",28095000,0.0109987514754549,42,1,"TB06_TB96"
"38494","chr4",28145000,0.0034865577818937,16,1,"TB06_TB96"
"38495","chr4",28195000,0.0222477519979681,25,1,"TB06_TB96"
"38496","chr4",28245000,0.00638266406550857,15,1,"TB06_TB96"
"38497","chr4",28295000,0.00546433220992409,22,1,"TB06_TB96"
"38498","chr4",28345000,0.00486509430881921,9,1,"TB06_TB96"
"38499","chr4",28395000,0.00842774529894486,17,1,"TB06_TB96"
"38500","chr4",28445000,0.0131033376858406,11,1,"TB06_TB96"
"38501","chr4",28495000,0.00823809970391608,22,1,"TB06_TB96"
"38502","chr4",28545000,0.00436518223176043,37,1,"TB06_TB96"
"38503","chr4",28595000,0.00931487296872039,10,1,"TB06_TB96"
"38504","chr4",28645000,0.00457627809764797,15,1,"TB06_TB96"
"38505","chr4",28695000,0.0081657285674841,41,1,"TB06_TB96"
"38506","chr4",28745000,0.0023150536524969,11,1,"TB06_TB96"
"38507","chr4",28795000,0.00455023228160674,12,1,"TB06_TB96"
"38508","chr4",28845000,0.015077409293782,4,1,"TB06_TB96"
"38509","chr4",28945000,0.0141843971631206,1,1,"TB06_TB96"
"38510","chr4",28995000,0.00640957383080473,35,1,"TB06_TB96"
"38511","chr4",29045000,0.00989994583962829,10,1,"TB06_TB96"
"38512","chr4",29095000,0.00746857384202074,10,1,"TB06_TB96"
"38513","chr4",29145000,0.00258894033881261,9,1,"TB06_TB96"
"38514","chr4",29195000,0.00384339383054576,11,1,"TB06_TB96"
"38515","chr4",29245000,0.0047813578651566,3,1,"TB06_TB96"
"38516","chr4",29295000,0.0127118644067797,1,1,"TB06_TB96"
"38517","chr4",29345000,0.00733087127854918,4,1,"TB06_TB96"
"38518","chr4",29395000,0.00444564673555352,22,1,"TB06_TB96"
"38519","chr4",29445000,0.00596353406480325,67,1,"TB06_TB96"
"38520","chr4",29495000,0.0061292671102352,111,1,"TB06_TB96"
"38521","chr4",29545000,0.0125511124655418,36,1,"TB06_TB96"
"38522","chr4",29595000,0.00839707303887636,32,1,"TB06_TB96"
"38523","chr4",29645000,0.00436616198339047,8,1,"TB06_TB96"
"38524","chr4",29695000,0.00859130338756118,38,1,"TB06_TB96"
"38525","chr4",29745000,0.00669578163163131,44,1,"TB06_TB96"
"38526","chr4",29795000,0.00870692537434001,21,1,"TB06_TB96"
"38527","chr4",29845000,0.00813924307901936,9,1,"TB06_TB96"
"38528","chr4",29895000,0.00728258077974479,27,1,"TB06_TB96"
"38529","chr4",29945000,0.00562418505175095,18,1,"TB06_TB96"
"38530","chr4",29995000,0.00848384175382782,25,1,"TB06_TB96"
"38531","chr4",30045000,0.00538662315379417,27,1,"TB06_TB96"
"38532","chr4",30095000,0.0109681257561299,17,1,"TB06_TB96"
"38533","chr4",30145000,0.00610239712710311,14,1,"TB06_TB96"
"38534","chr4",30195000,0.0086244031277998,13,1,"TB06_TB96"
"38535","chr4",30245000,0.0245844632868625,5,1,"TB06_TB96"
"38536","chr4",30295000,0.00903460740131179,8,1,"TB06_TB96"
"38537","chr4",30345000,0.00517054545248545,11,1,"TB06_TB96"
"38538","chr4",30395000,0.0109209639481853,13,1,"TB06_TB96"
"38539","chr4",30445000,0.00869745874102643,51,1,"TB06_TB96"
"38540","chr4",30495000,0.00530435342946632,11,1,"TB06_TB96"
"38541","chr4",30545000,0.0162817660974507,19,1,"TB06_TB96"
"38542","chr4",30595000,0.00624922270932438,28,1,"TB06_TB96"
"38543","chr4",30645000,0.00520248109569073,9,1,"TB06_TB96"
"38544","chr4",30695000,0.0103777542877373,22,1,"TB06_TB96"
"38545","chr4",30745000,0.00748984387460869,7,1,"TB06_TB96"
"38546","chr4",30795000,0.00659353864756976,13,1,"TB06_TB96"
"38547","chr4",30845000,0.0116484983477649,29,1,"TB06_TB96"
"38548","chr4",30895000,0.0143112701252236,1,1,"TB06_TB96"
"38549","chr4",30995000,0.00361574888030492,2,1,"TB06_TB96"
"38550","chr4",31095000,0.00898658785631495,1,1,"TB06_TB96"
"38551","chr4",31145000,0.00397439453438636,2,1,"TB06_TB96"
"38552","chr4",31195000,0.00834768169651428,12,1,"TB06_TB96"
"38553","chr4",31245000,0.00371006886391159,24,1,"TB06_TB96"
"38554","chr4",31295000,0.0105887598742042,25,1,"TB06_TB96"
"38555","chr4",31345000,0.0161745387733201,13,1,"TB06_TB96"
"38556","chr4",31395000,0.01286509485376,15,1,"TB06_TB96"
"38557","chr4",31445000,0.00715803450617482,25,1,"TB06_TB96"
"38558","chr4",31495000,0.00754194810642414,83,1,"TB06_TB96"
"38559","chr4",31595000,0.00804663245263892,5,1,"TB06_TB96"
"38560","chr4",31645000,0.0128658471938982,2,1,"TB06_TB96"
"38561","chr4",31695000,0.00853365097103784,5,1,"TB06_TB96"
"38562","chr4",31745000,0.00658883013153235,6,1,"TB06_TB96"
"38563","chr4",31795000,0.0173384929139981,2,1,"TB06_TB96"
"38564","chr4",31845000,0.00386091339139661,12,1,"TB06_TB96"
"38565","chr4",31895000,0.00460706889691168,9,1,"TB06_TB96"
"38566","chr4",31945000,0.00508821973033697,5,1,"TB06_TB96"
"38567","chr4",31995000,0.014278833257297,7,1,"TB06_TB96"
"38568","chr4",32045000,0.00612910857852,4,1,"TB06_TB96"
"38569","chr4",32095000,0.00581429408318688,7,1,"TB06_TB96"
"38570","chr4",32145000,0.00846436196917042,11,1,"TB06_TB96"
"38571","chr4",32195000,0.0127665768295317,8,1,"TB06_TB96"
"38572","chr4",32245000,0.0056057168493499,46,1,"TB06_TB96"
"38573","chr5",-5000,0.00429998684897442,9,1,"TB06_TB96"
"38574","chr5",45000,0.00365309966861215,46,1,"TB06_TB96"
"38575","chr5",95000,0.00573793900648207,68,1,"TB06_TB96"
"38576","chr5",145000,0.00824004814719285,50,1,"TB06_TB96"
"38577","chr5",195000,0.00501972766473832,26,1,"TB06_TB96"
"38578","chr5",245000,0.016415085255564,13,1,"TB06_TB96"
"38579","chr5",295000,0.00740930979133226,10,1,"TB06_TB96"
"38580","chr5",345000,0.0077206447114987,17,1,"TB06_TB96"
"38581","chr5",395000,0.00425399834374574,29,1,"TB06_TB96"
"38582","chr5",445000,0.0120396857251397,29,1,"TB06_TB96"
"38583","chr5",495000,0.00565928459141179,11,1,"TB06_TB96"
"38584","chr5",545000,0.00753596721710063,13,1,"TB06_TB96"
"38585","chr5",595000,0.00492580742323583,28,1,"TB06_TB96"
"38586","chr5",645000,0.00865386336382023,12,1,"TB06_TB96"
"38587","chr5",695000,0.00575614635888523,20,1,"TB06_TB96"
"38588","chr5",745000,0.00628296573295015,16,1,"TB06_TB96"
"38589","chr5",795000,0.0154937345891276,27,1,"TB06_TB96"
"38590","chr5",845000,0.0111183978264769,19,1,"TB06_TB96"
"38591","chr5",895000,0.00216459126616583,4,1,"TB06_TB96"
"38592","chr5",945000,0.000651049235598442,1,1,"TB06_TB96"
"38593","chr5",995000,0.0139211136890951,2,1,"TB06_TB96"
"38594","chr5",1045000,0.00390920619695425,13,1,"TB06_TB96"
"38595","chr5",1095000,0.0113308276258633,43,1,"TB06_TB96"
"38596","chr5",1145000,0.0086322155105623,10,1,"TB06_TB96"
"38597","chr5",1195000,0.00236525155328201,10,1,"TB06_TB96"
"38598","chr5",1245000,0.0108687943371756,13,1,"TB06_TB96"
"38599","chr5",1295000,0.00332351997321092,4,1,"TB06_TB96"
"38600","chr5",1345000,0.00692174494884419,21,1,"TB06_TB96"
"38601","chr5",1395000,0.00509469854187056,27,1,"TB06_TB96"
"38602","chr5",1445000,0.00863885872874925,34,1,"TB06_TB96"
"38603","chr5",1495000,0.012062331655361,38,1,"TB06_TB96"
"38604","chr5",1545000,0.0069923548900342,17,1,"TB06_TB96"
"38605","chr5",1595000,0.00541691709601548,37,1,"TB06_TB96"
"38606","chr5",1645000,0.0106073459920023,25,1,"TB06_TB96"
"38607","chr5",1695000,0.00507972720043057,30,1,"TB06_TB96"
"38608","chr5",1745000,0.00498710463324687,33,1,"TB06_TB96"
"38609","chr5",1795000,0.00704666387323214,17,1,"TB06_TB96"
